     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,04/28/2018-05/04/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R262,BEVERLEY ROAD -EAST 15TH ST   ,00008054,00000596,00000085,00000117,00000002,00004657,00006442,00000000,00000000,00000000,00000006,00000085,00000154,00000000,00000703,00000124,00000140,00000000,00000106,00000000,00000000,00000000,00001665,00000000,00000107,00000000,                                                                                                    
R263,AVENUE H-EAST 16TH STREET     ,00007986,00000732,00000072,00000205,00000008,00004173,00007072,00000000,00000000,00000000,00000015,00000120,00000209,00000004,00000522,00000217,00000109,00000000,00000067,00000000,00000000,00000000,00001933,00000000,00000194,00000000,                                                                                                    
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00007891,00001372,00000072,00000290,00000005,00002964,00004871,00000000,00000000,00000000,00000001,00000096,00000312,00000001,00000282,00000193,00000100,00000000,00000084,00000000,00000000,00000000,00002383,00000000,00000092,00000000,                                                                                                    
R265,MONTROSE AVENUE               ,00015158,00000702,00000048,00000156,00000008,00012494,00015726,00000000,00000000,00000000,00000022,00000067,00000434,00000004,00001719,00000200,00000266,00000000,00000268,00000000,00000000,00000000,00002273,00000000,00000092,00000000,                                                                                                    
R266,HALSEY STREET-WYCKOFF AVE     ,00018526,00000720,00000088,00000208,00000009,00016155,00015985,00000000,00000000,00000000,00000013,00000195,00000266,00000000,00001221,00000223,00000334,00000000,00000230,00000000,00000000,00000000,00002794,00000000,00000267,00000000,                                                                                                    
R267,46TH STREET-BROADWAY          ,00018074,00001406,00000202,00000418,00000020,00010678,00017761,00000000,00000000,00000000,00000016,00000244,00000474,00000013,00001876,00000334,00000427,00000000,00000203,00000000,00000000,00000000,00002846,00000000,00000216,00000000,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00033491,00000900,00000139,00000343,00000029,00022494,00033358,00000000,00000000,00000000,00000036,00000343,00000341,00000021,00004287,00000798,00000858,00000000,00000795,00000000,00000000,00000000,00002761,00000000,00000131,00000000,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00015712,00000512,00000104,00000217,00000011,00014078,00018344,00000000,00000000,00000000,00000007,00000161,00000199,00000000,00002249,00000372,00000414,00000000,00000333,00000000,00000000,00000000,00002155,00000000,00000148,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00010623,00000585,00000083,00000222,00000012,00006886,00007158,00000000,00000000,00000000,00000014,00000080,00000337,00000003,00000591,00000236,00000159,00000000,00000159,00000000,00000000,00000000,00002003,00000000,00000114,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00005281,00000530,00000039,00000175,00000001,00002043,00003481,00000000,00000000,00000000,00000002,00000076,00000142,00000000,00000248,00000123,00000041,00000000,00000019,00000000,00000000,00000000,00001039,00000000,00000186,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00032933,00003213,00000254,00000669,00000143,00017449,00025390,00000000,00000000,00000000,00000199,00000509,00000523,00000112,00002706,00001135,00000902,00000000,00000647,00000000,00000000,00000000,00001279,00000000,00000123,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00012035,00001184,00000191,00000486,00000005,00015858,00014615,00000000,00000000,00000000,00000006,00000038,00000490,00000001,00001194,00000121,00000324,00000000,00000174,00000000,00000000,00000000,00002627,00000000,00000191,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00011382,00001385,00000207,00000356,00000005,00011909,00009581,00000000,00000000,00000000,00000004,00000056,00000565,00000000,00001023,00000077,00000198,00000000,00000139,00000000,00000000,00000000,00004710,00000000,00000224,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00011218,00000655,00000083,00000160,00000006,00012376,00004808,00000000,00000000,00000000,00000000,00000074,00000545,00000002,00000604,00000073,00000058,00000000,00000046,00000000,00000000,00000000,00003237,00000000,00000459,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00027327,00001381,00000117,00000352,00000039,00010613,00028261,00000000,00000000,00000001,00000072,00000472,00000263,00000068,00003977,00001190,00000974,00000000,00000360,00000000,00000000,00000000,00003404,00000000,00000116,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00007281,00000571,00000102,00000153,00000001,00005419,00006880,00000000,00000000,00000000,00000000,00000065,00000175,00000002,00000823,00000105,00000113,00000000,00000047,00000000,00000000,00000000,00002454,00000000,00000381,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00006553,00000370,00000057,00000087,00000006,00004353,00005270,00000000,00000000,00000000,00000013,00000071,00000119,00000003,00000519,00000101,00000122,00000000,00000121,00000000,00000000,00000000,00000737,00000000,00000059,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00018498,00000442,00000055,00000181,00000004,00015741,00016510,00000000,00000000,00000000,00000031,00000141,00000197,00000003,00001359,00000273,00000372,00000000,00000376,00000000,00000000,00000000,00001536,00000000,00000166,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00008611,00001333,00000120,00000311,00000000,00005716,00011179,00000000,00000000,00000000,00000013,00000132,00000320,00000004,00001330,00000275,00000370,00000000,00000160,00000000,00000000,00000000,00001606,00000000,00000092,00000000,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00019906,00002049,00000080,00000299,00000019,00012548,00012227,00000000,00000000,00000000,00000027,00000291,00000318,00000030,00001439,00000697,00000435,00000000,00000694,00000000,00000000,00000000,00001300,00000000,00000048,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00030735,00001440,00000101,00000245,00000103,00013210,00019823,00000000,00000001,00000000,00000069,00000492,00000162,00000148,00002724,00001114,00000584,00000000,00000704,00000000,00000000,00000000,00002263,00000000,00000068,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00008876,00000553,00000064,00000132,00000003,00006295,00007269,00000000,00000000,00000000,00000004,00000111,00000224,00000001,00000966,00000234,00000216,00000000,00000155,00000000,00000000,00000000,00002699,00000000,00000094,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00012219,00000661,00000081,00000136,00000004,00006941,00012380,00000000,00000000,00000000,00000018,00000165,00000141,00000006,00001950,00000360,00000355,00000000,00000217,00000000,00000000,00000000,00001362,00000000,00000062,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00011329,00000722,00000161,00000245,00000001,00007079,00002937,00000000,00000000,00000000,00000006,00000047,00000559,00000000,00000294,00000057,00000044,00000000,00000126,00000000,00000000,00000000,00002220,00000000,00000146,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00011276,00000395,00000068,00000092,00000002,00010098,00010298,00000000,00000000,00000000,00000008,00000083,00000245,00000000,00001061,00000138,00000178,00000000,00000186,00000000,00000000,00000000,00002009,00000000,00000171,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011150,00000337,00000072,00000073,00000009,00007122,00010068,00000000,00000000,00000000,00000009,00000101,00000199,00000000,00001236,00000243,00000203,00000000,00000206,00000000,00000000,00000000,00001846,00000000,00000111,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00024566,00002573,00000107,00000424,00000016,00008199,00021825,00000000,00000000,00000000,00000023,00000466,00000345,00000010,00003375,00001162,00000697,00000000,00000395,00000000,00000000,00000000,00007079,00000000,00000071,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00011295,00001364,00000069,00000266,00000001,00004337,00012582,00000000,00000000,00000000,00000011,00000260,00000119,00000010,00001640,00000508,00000398,00000000,00000165,00000000,00000000,00000000,00003478,00000000,00000061,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00036593,00002533,00000217,00000474,00000265,00012359,00024951,00000000,00000000,00000000,00000259,00000551,00000309,00000494,00002904,00001592,00000849,00000000,00000468,00000000,00000000,00000000,00002235,00000000,00000110,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00021444,00001087,00000120,00000323,00000041,00012105,00014956,00000000,00000000,00000000,00000080,00000191,00000266,00000050,00001728,00000332,00000301,00000000,00000128,00000000,00000000,00000000,00008670,00000000,00003338,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00007924,00000411,00000044,00000077,00000002,00004746,00002801,00000000,00000000,00000000,00000007,00000063,00000221,00000002,00000425,00000040,00000031,00000000,00000043,00000000,00000000,00000000,00003902,00000000,00000224,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00159333,00008596,00000601,00001302,00004110,00036549,00050610,00000000,00000000,00000000,00000535,00001561,00002877,00005648,00005674,00005996,00001480,00000000,00002711,00000000,00000000,00000000,00004189,00000000,00000480,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00018609,00000351,00000070,00000141,00000006,00016163,00017281,00000000,00000000,00000000,00000031,00000127,00000189,00000007,00001562,00000260,00000330,00000000,00000409,00000000,00000000,00000000,00001573,00000000,00000119,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00008423,00000355,00000043,00000067,00000003,00010188,00008108,00000000,00000000,00000000,00000005,00000060,00000280,00000000,00000799,00000065,00000149,00000000,00000113,00000000,00000000,00000000,00001502,00000000,00000107,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00011047,00000623,00000199,00000244,00000002,00009600,00011443,00000000,00000000,00000000,00000012,00000070,00000263,00000003,00001406,00000199,00000239,00000000,00000234,00000000,00000000,00000000,00001887,00000000,00000125,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00011789,00001152,00000159,00000474,00000004,00008685,00013014,00000000,00000000,00000000,00000012,00000138,00000355,00000005,00000946,00000167,00000169,00000000,00000134,00000000,00000000,00000000,00001513,00000000,00000207,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00008169,00000628,00000075,00000257,00000001,00007869,00007822,00000000,00000000,00000000,00000001,00000057,00000257,00000001,00000690,00000081,00000098,00000000,00000124,00000000,00000000,00000000,00001737,00000000,00000173,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00037553,00002397,00000245,00000764,00000039,00021092,00028332,00000000,00000000,00000000,00000034,00000493,00000728,00000019,00003527,00000833,00000639,00000000,00001111,00000000,00000000,00000000,00003802,00000000,00000178,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00025118,00000908,00000087,00000282,00000015,00014861,00019549,00000000,00000000,00000000,00000038,00000405,00000253,00000019,00002466,00000938,00000569,00000000,00000860,00000000,00000000,00000000,00001253,00000000,00000226,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00036966,00002485,00000132,00000442,00000070,00016695,00022361,00000000,00000000,00000000,00000155,00000778,00000420,00000085,00003580,00001487,00000610,00000000,00000878,00000000,00000000,00000000,00000559,00000000,00000144,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00017023,00001683,00000328,00001025,00000007,00019791,00015996,00000000,00000000,00000000,00000031,00000155,00000887,00000015,00001321,00000208,00000150,00000000,00000499,00000000,00000000,00000000,00002284,00000000,00000186,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00023189,00001515,00000079,00000262,00000172,00009889,00014466,00000000,00000000,00000000,00000906,00000364,00000232,00000312,00001792,00000906,00000435,00000000,00000694,00000000,00000000,00000000,00001693,00000000,00000041,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00008429,00000637,00000039,00000120,00000002,00004505,00005794,00000000,00000000,00000000,00000015,00000094,00000238,00000000,00000679,00000238,00000110,00000000,00000043,00000000,00000000,00000000,00001399,00000000,00000128,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00006222,00000270,00000084,00000094,00000000,00004206,00002989,00000000,00000000,00000000,00000023,00000031,00000223,00000002,00000381,00000053,00000068,00000000,00000032,00000000,00000000,00000000,00001074,00000000,00000090,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00010005,00000679,00000114,00000214,00000002,00009467,00004517,00000000,00000000,00000000,00000010,00000040,00000452,00000008,00000551,00000084,00000080,00000000,00000057,00000000,00000000,00000000,00002693,00000000,00000240,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00010365,00000499,00000152,00000176,00000001,00011673,00005334,00000000,00000000,00000000,00000011,00000047,00000366,00000000,00000555,00000027,00000055,00000000,00000051,00000000,00000000,00000000,00003728,00000002,00000343,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00025774,00000884,00000077,00000343,00000009,00025559,00011516,00000000,00000000,00000000,00000005,00000119,00000422,00000003,00000471,00000104,00000131,00000000,00000155,00000000,00000000,00000000,00004914,00000000,00000355,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00006527,00000626,00000033,00000479,00000002,00005307,00007001,00000000,00000000,00000000,00000012,00000040,00000133,00000002,00000472,00000106,00000114,00000000,00000267,00000000,00000000,00000000,00000739,00000000,00000043,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00005938,00000869,00000024,00000183,00000003,00002645,00002924,00000000,00000000,00000000,00000003,00000115,00000133,00000001,00000224,00000127,00000073,00000000,00000107,00000000,00000000,00000000,00001147,00000000,00000066,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00004103,00000176,00000038,00000028,00000005,00005391,00003959,00000000,00000000,00000000,00000001,00000005,00000147,00000000,00000307,00000046,00000072,00000000,00000070,00000000,00000000,00000000,00000843,00000000,00000049,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00012736,00001462,00000116,00000401,00000014,00009032,00011928,00000000,00000000,00000000,00000009,00000139,00000501,00000009,00001235,00000319,00000346,00000000,00000396,00000000,00000000,00000000,00002289,00000000,00000098,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006714,00000710,00000113,00000227,00000006,00006641,00003720,00000000,00000000,00000000,00000012,00000030,00000304,00000000,00000342,00000013,00000019,00000000,00000054,00000000,00000000,00000000,00002441,00000000,00000169,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00006661,00000273,00000041,00000065,00000002,00005679,00003833,00000000,00000000,00000000,00000011,00000054,00000089,00000000,00000413,00000092,00000041,00000000,00000077,00000000,00000000,00000000,00001037,00000000,00000069,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00012559,00000697,00000042,00000144,00000008,00005773,00010312,00000000,00000000,00000000,00000006,00000126,00000116,00000008,00001224,00000387,00000331,00000000,00000255,00000000,00000000,00000000,00001483,00000000,00000030,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00008857,00000469,00000072,00000127,00000016,00007791,00010102,00000000,00000000,00000000,00000008,00000094,00000090,00000022,00001023,00000298,00000272,00000000,00000211,00000000,00000000,00000000,00007305,00000000,00000151,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00046777,00004356,00000281,00000665,00000093,00020889,00040319,00000000,00000000,00000000,00000141,00000834,00000559,00000088,00003878,00001975,00000963,00000000,00000555,00000000,00000000,00000000,00002594,00000000,00000233,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00015389,00000676,00000041,00000133,00000109,00006367,00009575,00000000,00000000,00000000,00000081,00000205,00000140,00000174,00001793,00000543,00000343,00000000,00000306,00000000,00000000,00000000,00000908,00000000,00000039,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00020541,00001851,00000083,00000281,00000120,00008117,00014043,00000000,00000000,00000000,00000082,00000438,00000249,00000111,00002220,00000930,00000497,00000000,00000362,00000000,00000000,00000000,00002166,00000000,00000069,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00030081,00001268,00000124,00000244,00000087,00017115,00017010,00000000,00000000,00000000,00000064,00000381,00000249,00000098,00002097,00000784,00000463,00000000,00000890,00000000,00000000,00000000,00001025,00000000,00000081,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00016710,00001363,00000293,00000535,00000020,00015555,00016019,00000000,00000000,00000000,00000040,00000163,00000609,00000024,00001949,00000295,00000410,00000000,00000222,00000000,00000000,00000000,00003998,00000000,00000289,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00018413,00001693,00000354,00000687,00000024,00019261,00017977,00000000,00000000,00000000,00000035,00000150,00000725,00000025,00002188,00000340,00000409,00000000,00000243,00000000,00000000,00000000,00004272,00000002,00000401,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00004007,00000202,00000036,00000055,00000001,00003812,00001709,00000000,00000000,00000000,00000004,00000017,00000101,00000000,00000205,00000029,00000016,00000000,00000022,00000000,00000000,00000000,00001295,00000000,00000068,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006307,00000347,00000085,00000051,00000001,00003784,00002748,00000000,00000000,00000000,00000008,00000074,00000248,00000001,00000322,00000080,00000020,00000000,00000025,00000000,00000000,00000000,00001388,00000000,00000116,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00011597,00001229,00000154,00000288,00000004,00008364,00012081,00000000,00000000,00000000,00000014,00000112,00000307,00000001,00000951,00000162,00000258,00000000,00000108,00000000,00000000,00000000,00001588,00000000,00000173,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00023153,00001057,00000127,00000151,00000043,00009188,00007842,00000000,00000000,00000000,00000049,00000302,00000254,00000035,00001173,00000692,00000246,00000000,00000399,00000000,00000000,00000000,00002041,00000000,00000110,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006354,00000276,00000022,00000052,00000000,00002290,00002973,00000000,00000000,00000000,00000026,00000083,00000115,00000000,00000490,00000103,00000046,00000000,00000024,00000000,00000000,00000000,00000952,00000000,00000096,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00015839,00000785,00000052,00000163,00000010,00009624,00015074,00000000,00000000,00000000,00000032,00000194,00000158,00000006,00001904,00000450,00000360,00000000,00000332,00000000,00000000,00000000,00001544,00000000,00000062,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00006014,00000485,00000089,00000194,00000001,00007049,00006685,00000000,00000000,00000000,00000006,00000036,00000258,00000004,00000688,00000067,00000155,00000000,00000085,00000000,00000000,00000000,00001511,00000000,00000064,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008970,00000627,00000136,00000257,00000019,00007784,00009176,00000000,00000000,00000000,00000020,00000042,00000186,00000005,00001113,00000219,00000313,00000000,00000184,00000000,00000000,00000000,00003910,00000000,00000090,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00013288,00000974,00000167,00000396,00000008,00011261,00015307,00000000,00000000,00000000,00000020,00000137,00000361,00000007,00001746,00000333,00000462,00000000,00000279,00000000,00000000,00000000,00003176,00000000,00000095,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00006822,00000477,00000076,00000134,00000000,00003827,00002668,00000000,00000000,00000000,00000002,00000035,00000162,00000000,00000317,00000075,00000053,00000000,00000158,00000000,00000000,00000000,00001255,00000000,00000078,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00005251,00000379,00000055,00000077,00000000,00003593,00001769,00000000,00000000,00000000,00000013,00000020,00000209,00000001,00000259,00000017,00000013,00000000,00000089,00000000,00000000,00000000,00001686,00000000,00000087,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001739,00000084,00000036,00000014,00000001,00001204,00000617,00000000,00000000,00000000,00000001,00000007,00000065,00000000,00000079,00000011,00000012,00000000,00000029,00000000,00000000,00000000,00000477,00000000,00000052,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002417,00000151,00000026,00000044,00000005,00001329,00000812,00000000,00000000,00000000,00000000,00000009,00000099,00000000,00000120,00000014,00000003,00000000,00000032,00000000,00000000,00000000,00000629,00000000,00000051,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00010128,00000801,00000101,00000282,00000026,00006723,00008289,00000000,00000000,00000000,00000040,00000065,00000238,00000022,00001041,00000181,00000256,00000000,00000194,00000000,00000000,00000000,00001502,00000000,00000136,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007745,00000663,00000058,00000158,00000000,00005308,00007830,00000000,00000000,00000000,00000000,00000058,00000267,00000000,00000466,00000063,00000128,00000000,00000083,00000000,00000000,00000000,00001099,00000000,00000132,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00007117,00001211,00000090,00000291,00000008,00002180,00006414,00000000,00000000,00000000,00000011,00000189,00000258,00000007,00000723,00000318,00000180,00000000,00000110,00000000,00000000,00000000,00000652,00000000,00000039,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00012167,00000667,00000069,00000233,00000003,00006415,00005185,00000000,00000000,00000000,00000008,00000063,00000296,00000010,00000352,00000102,00000112,00000000,00000132,00000000,00000000,00000000,00001504,00000000,00000162,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00015795,00001367,00000064,00000175,00000120,00005662,00008810,00000000,00000000,00000000,00000053,00000246,00000183,00000116,00000954,00000608,00000343,00000000,00000279,00000000,00000000,00000000,00000585,00000000,00000032,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005982,00000613,00000136,00000254,00000003,00005926,00005047,00000000,00000000,00000000,00000007,00000031,00000271,00000000,00000698,00000031,00000046,00000000,00000037,00000000,00000000,00000000,00001802,00000000,00000099,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00005886,00000674,00000144,00000230,00000003,00005954,00005810,00000000,00000000,00000000,00000001,00000033,00000216,00000003,00000730,00000038,00000113,00000000,00000074,00000000,00000000,00000000,00002515,00000000,00000105,00000000,                                                                                                    
R346,COURT SQ                      ,00008495,00000455,00000053,00000128,00000074,00005916,00007183,00000000,00000000,00000000,00000024,00000106,00000121,00000115,00000674,00000266,00000215,00000000,00000117,00000000,00000000,00000000,00001427,00000000,00000120,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008034,00000745,00000115,00000218,00000002,00007542,00006792,00000000,00000000,00000000,00000007,00000055,00000260,00000002,00000353,00000044,00000100,00000000,00000065,00000000,00000000,00000000,00001817,00000000,00000181,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003946,00000128,00000033,00000045,00000019,00003198,00001460,00000000,00000000,00000000,00000006,00000026,00000084,00000020,00000207,00000031,00000029,00000000,00000026,00000000,00000000,00000000,00001269,00000000,00000017,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00008582,00000467,00000108,00000102,00000000,00008035,00003339,00000000,00000000,00000000,00000001,00000040,00000421,00000000,00000395,00000019,00000027,00000000,00000040,00000000,00000000,00000000,00003347,00000000,00000108,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00006578,00000444,00000146,00000123,00000006,00007272,00003256,00000000,00000000,00000000,00000002,00000026,00000323,00000000,00000387,00000018,00000041,00000000,00000039,00000000,00000000,00000000,00002797,00000000,00000128,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00004543,00000249,00000037,00000031,00000000,00003135,00003537,00000000,00000000,00000000,00000000,00000049,00000174,00000000,00000437,00000066,00000073,00000000,00000067,00000000,00000000,00000000,00000692,00000000,00000017,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00006548,00000827,00000055,00000480,00000007,00005107,00007596,00000000,00000000,00000000,00000003,00000052,00000237,00000000,00000537,00000123,00000082,00000000,00000090,00000000,00000000,00000000,00001816,00000000,00000077,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004902,00000244,00000038,00000056,00000000,00002280,00002203,00000000,00000000,00000000,00000000,00000114,00000118,00000000,00000189,00000047,00000078,00000000,00000036,00000000,00000000,00000000,00000918,00000000,00000056,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006501,00000326,00000028,00000085,00000000,00002756,00002990,00000000,00000000,00000000,00000003,00000144,00000115,00000000,00000277,00000075,00000070,00000000,00000032,00000000,00000000,00000000,00000648,00000000,00000146,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00017582,00000840,00000276,00000283,00000004,00009924,00008022,00000000,00000000,00000000,00000010,00000275,00000457,00000003,00000748,00000222,00000200,00000000,00000093,00000000,00000000,00000000,00001712,00000000,00000354,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00003024,00000189,00000021,00000019,00000000,00000770,00000736,00000000,00000000,00000000,00000002,00000046,00000147,00000000,00000128,00000070,00000013,00000000,00000051,00000000,00000000,00000000,00000264,00000000,00000017,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00005032,00000248,00000059,00000047,00000004,00002438,00001351,00000000,00000000,00000000,00000003,00000052,00000159,00000000,00000189,00000024,00000041,00000000,00000073,00000000,00000000,00000000,00001806,00000000,00000102,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00043436,00002264,00000208,00000704,00000108,00023620,00039230,00000000,00000000,00000000,00000162,00000615,00000352,00000157,00004683,00001716,00001282,00000000,00000864,00000000,00000000,00000000,00004875,00000000,00001996,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003693,00000160,00000029,00000035,00000008,00002927,00003714,00000000,00000000,00000000,00000003,00000037,00000028,00000012,00000506,00000108,00000109,00000000,00000049,00000000,00000000,00000000,00000170,00000000,00000014,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00015012,00001262,00000288,00000431,00000003,00015535,00009334,00000000,00000000,00000000,00000048,00000089,00000567,00000000,00001361,00000118,00000202,00000000,00000109,00000000,00000000,00000000,00004060,00000000,00000466,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00010876,00000803,00000142,00000223,00000004,00010150,00004704,00000000,00000000,00000000,00000023,00000045,00000614,00000001,00000536,00000059,00000090,00000000,00000043,00000000,00000000,00000000,00002263,00000000,00000206,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00007395,00000481,00000111,00000138,00000006,00005730,00002950,00000000,00000000,00000000,00000023,00000074,00000292,00000000,00000374,00000032,00000036,00000000,00000037,00000000,00000000,00000000,00001926,00000000,00000184,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00010757,00000822,00000272,00000369,00000006,00012884,00005685,00000000,00000000,00000000,00000016,00000070,00000586,00000001,00000769,00000051,00000065,00000000,00000038,00000000,00000000,00000000,00005191,00000000,00000379,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00007701,00000428,00000120,00000140,00000000,00006170,00003007,00000000,00000000,00000000,00000022,00000044,00000366,00000000,00000368,00000037,00000059,00000000,00000013,00000000,00000000,00000000,00002214,00000000,00000177,00000000,                                                                                                    
