     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/26/2018-06/01/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R267,46TH STREET-BROADWAY          ,00016217,00001276,00000178,00000373,00000009,00010041,00014386,00000000,00000000,00000000,00000009,00000204,00000397,00000011,00001532,00000265,00000295,00000000,00000222,00000000,00000000,00000000,00002169,00000000,00000096,00000000,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00030785,00000736,00000115,00000278,00000010,00018905,00028025,00000000,00000000,00000000,00000014,00000280,00000251,00000011,00003568,00000641,00000723,00000000,00000715,00000000,00000000,00000000,00002025,00000000,00000077,00000000,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00015075,00000432,00000065,00000190,00000006,00012050,00015536,00000000,00000000,00000000,00000002,00000125,00000202,00000000,00001925,00000312,00000352,00000000,00000291,00000000,00000000,00000000,00001784,00000000,00000062,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00009022,00000474,00000057,00000210,00000004,00005824,00005858,00000000,00000000,00000000,00000010,00000074,00000276,00000001,00000545,00000172,00000138,00000000,00000162,00000000,00000000,00000000,00001507,00000000,00000058,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00005489,00000492,00000040,00000197,00000001,00002230,00003577,00000000,00000000,00000000,00000003,00000057,00000139,00000001,00000259,00000081,00000042,00000000,00000039,00000000,00000000,00000000,00000820,00000000,00000093,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00028637,00002430,00000258,00000511,00000101,00015059,00018970,00000000,00000000,00000000,00000155,00000376,00000388,00000103,00002171,00000843,00000708,00000000,00000654,00000000,00000000,00000000,00000992,00000000,00000013,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00015360,00001368,00000230,00000480,00000004,00018192,00016364,00000000,00000000,00000000,00000017,00000059,00000614,00000008,00001397,00000174,00000320,00000000,00000257,00000000,00000000,00000000,00002241,00000000,00000059,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00015125,00001719,00000230,00000415,00000001,00014325,00011675,00000000,00000000,00000000,00000007,00000075,00000748,00000004,00001342,00000126,00000211,00000000,00000208,00000000,00000000,00000000,00003698,00000000,00000065,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00010509,00000533,00000104,00000148,00000000,00011177,00004050,00000000,00000000,00000000,00000001,00000047,00000394,00000005,00000509,00000049,00000065,00000000,00000043,00000000,00000000,00000000,00002341,00000000,00000038,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00029289,00001407,00000098,00000383,00000046,00011252,00027824,00000000,00000000,00000000,00000047,00000461,00000283,00000069,00003782,00001188,00000975,00000000,00000476,00000000,00000000,00000000,00002559,00000000,00000071,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00006624,00000561,00000076,00000146,00000000,00004525,00005540,00000000,00000000,00000000,00000003,00000054,00000183,00000000,00000691,00000095,00000118,00000000,00000051,00000000,00000000,00000000,00001937,00000000,00000038,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00006100,00000339,00000054,00000080,00000003,00003802,00004536,00000000,00000000,00000000,00000004,00000061,00000117,00000003,00000438,00000117,00000107,00000000,00000103,00000000,00000000,00000000,00000669,00000000,00000030,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00017099,00000409,00000051,00000150,00000006,00013237,00013732,00000000,00000000,00000000,00000020,00000115,00000165,00000002,00001234,00000248,00000293,00000000,00000358,00000000,00000000,00000000,00001202,00000000,00000061,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00005327,00000808,00000068,00000169,00000001,00003168,00006572,00000000,00000000,00000000,00000013,00000082,00000180,00000001,00000798,00000172,00000217,00000000,00000109,00000000,00000000,00000000,00001261,00000000,00000009,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00028038,00001209,00000104,00000212,00000088,00011366,00016888,00000000,00000000,00000000,00000053,00000411,00000200,00000120,00002407,00000893,00000563,00000000,00000684,00000000,00000000,00000000,00001887,00000000,00000031,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00010302,00000599,00000075,00000141,00000004,00006741,00007423,00000000,00000000,00000000,00000002,00000098,00000159,00000002,00000965,00000188,00000204,00000000,00000265,00000000,00000000,00000000,00002074,00000000,00000053,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00012509,00000591,00000082,00000124,00000002,00006544,00011064,00000000,00000000,00000000,00000013,00000160,00000132,00000003,00001806,00000303,00000355,00000000,00000304,00000000,00000000,00000000,00001239,00000000,00000011,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00010405,00000668,00000148,00000225,00000001,00006235,00002574,00000000,00000000,00000000,00000007,00000042,00000447,00000000,00000261,00000041,00000031,00000000,00000108,00000000,00000000,00000000,00001682,00000000,00000048,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00010725,00000366,00000061,00000084,00000000,00009069,00008610,00000000,00000000,00000000,00000003,00000064,00000181,00000002,00000887,00000110,00000136,00000000,00000242,00000000,00000000,00000000,00001633,00000000,00000075,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00010344,00000316,00000052,00000058,00000010,00006160,00008576,00000000,00000000,00000000,00000008,00000097,00000169,00000000,00001029,00000217,00000192,00000000,00000227,00000000,00000000,00000000,00001497,00000000,00000044,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00021958,00002191,00000100,00000387,00000007,00007130,00018339,00000000,00000000,00000000,00000013,00000369,00000347,00000003,00002793,00000978,00000564,00000000,00000353,00000000,00000000,00000000,00005557,00000000,00000025,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00010099,00001132,00000052,00000215,00000000,00003665,00010483,00000000,00000000,00000000,00000008,00000226,00000078,00000008,00001431,00000446,00000344,00000000,00000196,00000000,00000000,00000000,00002644,00000000,00000016,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00032068,00002038,00000202,00000374,00000215,00010760,00020234,00000000,00000000,00000000,00000173,00000391,00000207,00000386,00002352,00001161,00000676,00000000,00000487,00000000,00000000,00000000,00001765,00000000,00000017,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00018785,00000966,00000081,00000298,00000034,00010053,00012526,00000000,00000000,00000000,00000049,00000178,00000202,00000051,00001414,00000329,00000248,00000000,00000128,00000000,00000000,00000000,00007200,00000000,00002410,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00007232,00000380,00000029,00000069,00000004,00004080,00002410,00000000,00000000,00000000,00000014,00000059,00000153,00000001,00000356,00000034,00000018,00000000,00000029,00000000,00000000,00000000,00002803,00000000,00000018,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00151889,00007847,00000592,00001186,00003061,00033005,00045160,00000000,00000000,00000000,00000367,00001442,00002712,00004442,00005365,00005307,00001303,00000000,00002818,00000000,00000000,00000000,00003823,00000000,00000084,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00016646,00000366,00000064,00000130,00000008,00013359,00013950,00000000,00000000,00000000,00000007,00000096,00000176,00000006,00001356,00000223,00000284,00000000,00000412,00000000,00000000,00000000,00001250,00000000,00000042,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00008211,00000291,00000042,00000048,00000005,00008947,00007029,00000000,00000000,00000000,00000004,00000043,00000299,00000000,00000662,00000058,00000110,00000000,00000134,00000000,00000000,00000000,00001204,00000000,00000038,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00011004,00000577,00000188,00000217,00000004,00008793,00009991,00000000,00000000,00000000,00000006,00000068,00000287,00000000,00001237,00000206,00000245,00000000,00000251,00000000,00000000,00000000,00001541,00000000,00000046,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00010468,00001060,00000152,00000423,00000005,00007686,00010805,00000000,00000000,00000000,00000007,00000130,00000303,00000002,00000816,00000159,00000138,00000000,00000133,00000000,00000000,00000000,00001248,00000000,00000087,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00007901,00000554,00000090,00000203,00000000,00007704,00007512,00000000,00000000,00000000,00000000,00000059,00000209,00000002,00000631,00000102,00000085,00000000,00000133,00000000,00000000,00000000,00001410,00000000,00000113,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00023912,00001442,00000122,00000424,00000023,00011078,00016819,00000000,00000000,00000000,00000032,00000323,00000390,00000016,00002232,00000531,00000393,00000000,00000578,00000000,00000000,00000000,00002629,00000000,00000022,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00016615,00000452,00000048,00000187,00000012,00007798,00012860,00000000,00000000,00000000,00000030,00000247,00000165,00000023,00001623,00000610,00000431,00000000,00000461,00000000,00000000,00000000,00000946,00000000,00000009,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00024755,00001566,00000074,00000267,00000041,00008793,00014165,00000000,00000000,00000000,00000079,00000540,00000253,00000056,00002441,00001144,00000433,00000000,00000447,00000000,00000000,00000000,00000398,00000000,00000011,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00015636,00001480,00000303,00000951,00000006,00016754,00013781,00000000,00000000,00000000,00000022,00000132,00000863,00000014,00001132,00000152,00000127,00000000,00000445,00000000,00000000,00000000,00001790,00000000,00000094,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00023613,00001158,00000084,00000207,00000140,00009389,00011832,00000000,00000000,00000000,00000606,00000291,00000174,00000246,00001481,00000736,00000332,00000000,00000754,00000000,00000000,00000000,00001319,00000000,00000008,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00009224,00000667,00000075,00000146,00000005,00005052,00005428,00000000,00000000,00000000,00000015,00000085,00000242,00000001,00000677,00000197,00000090,00000000,00000056,00000000,00000000,00000000,00001221,00000000,00000022,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00006378,00000287,00000069,00000095,00000004,00004380,00002913,00000000,00000000,00000000,00000021,00000035,00000197,00000000,00000388,00000052,00000075,00000000,00000033,00000000,00000000,00000000,00000871,00000000,00000007,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00009669,00000597,00000130,00000200,00000000,00008799,00004165,00000000,00000000,00000000,00000015,00000034,00000397,00000004,00000520,00000075,00000071,00000000,00000057,00000000,00000000,00000000,00002060,00000000,00000047,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00010323,00000478,00000155,00000143,00000002,00011044,00004777,00000000,00000000,00000000,00000017,00000032,00000428,00000000,00000489,00000037,00000061,00000000,00000054,00000000,00000000,00000000,00002675,00000000,00000076,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00024872,00000768,00000095,00000295,00000008,00023941,00010594,00000000,00000000,00000000,00000001,00000134,00000437,00000001,00000483,00000108,00000108,00000000,00000155,00000000,00000000,00000000,00004183,00000000,00000152,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00008692,00000691,00000056,00000600,00000001,00006614,00008262,00000000,00000000,00000000,00000006,00000057,00000175,00000006,00000556,00000144,00000126,00000000,00000370,00000000,00000000,00000000,00000665,00000000,00000022,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00006544,00000725,00000034,00000150,00000009,00002588,00002851,00000000,00000000,00000000,00000005,00000093,00000132,00000000,00000252,00000124,00000072,00000000,00000152,00000000,00000000,00000000,00000854,00000000,00000032,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003723,00000171,00000031,00000015,00000004,00004352,00003219,00000000,00000000,00000000,00000003,00000010,00000156,00000000,00000275,00000040,00000058,00000000,00000054,00000000,00000000,00000000,00000751,00000000,00000032,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00010496,00001085,00000101,00000329,00000004,00006835,00008775,00000000,00000000,00000000,00000017,00000103,00000428,00000011,00000900,00000258,00000237,00000000,00000321,00000000,00000000,00000000,00001731,00000000,00000009,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006464,00000608,00000119,00000193,00000003,00006099,00003265,00000000,00000000,00000000,00000010,00000028,00000266,00000002,00000316,00000006,00000013,00000000,00000037,00000000,00000000,00000000,00002039,00000000,00000020,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00006136,00000224,00000063,00000070,00000001,00004706,00002953,00000000,00000000,00000000,00000007,00000044,00000091,00000001,00000366,00000065,00000056,00000000,00000073,00000000,00000000,00000000,00000909,00000000,00000047,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00009214,00000492,00000043,00000113,00000000,00004331,00007542,00000000,00000000,00000000,00000002,00000091,00000099,00000005,00001028,00000259,00000265,00000000,00000195,00000000,00000000,00000000,00001158,00000000,00000018,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00008974,00000448,00000070,00000143,00000014,00007190,00009285,00000000,00000000,00000000,00000004,00000094,00000086,00000023,00000950,00000272,00000243,00000000,00000219,00000000,00000000,00000000,00005780,00000000,00000096,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00037773,00003583,00000250,00000621,00000048,00016080,00029438,00000000,00000000,00000000,00000083,00000649,00000480,00000059,00003106,00001467,00000768,00000000,00000496,00000000,00000000,00000000,00002000,00000000,00000048,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00014522,00000549,00000047,00000101,00000081,00005730,00008108,00000000,00000000,00000000,00000055,00000225,00000131,00000140,00001406,00000478,00000268,00000000,00000344,00000000,00000000,00000000,00000800,00000000,00000004,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00018799,00001495,00000103,00000230,00000074,00007547,00011903,00000000,00000000,00000000,00000054,00000331,00000228,00000096,00001840,00000831,00000385,00000000,00000383,00000000,00000000,00000000,00001780,00000000,00000008,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00030339,00001152,00000105,00000218,00000066,00015480,00015201,00000000,00000000,00000000,00000062,00000299,00000201,00000078,00001886,00000671,00000410,00000000,00000957,00000000,00000000,00000000,00000902,00000000,00000029,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00015340,00001174,00000259,00000491,00000018,00013297,00013754,00000000,00000000,00000000,00000025,00000142,00000553,00000020,00001648,00000270,00000353,00000000,00000230,00000000,00000000,00000000,00003252,00000000,00000048,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00017386,00001438,00000327,00000575,00000014,00016840,00015528,00000000,00000000,00000000,00000031,00000131,00000686,00000016,00001963,00000317,00000382,00000000,00000218,00000000,00000000,00000000,00003539,00000000,00000061,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003735,00000192,00000034,00000055,00000000,00003578,00001608,00000000,00000000,00000000,00000002,00000013,00000087,00000000,00000189,00000013,00000017,00000000,00000011,00000000,00000000,00000000,00001132,00000000,00000027,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00005482,00000291,00000059,00000053,00000001,00003171,00002256,00000000,00000000,00000000,00000009,00000052,00000196,00000000,00000258,00000052,00000025,00000000,00000016,00000000,00000000,00000000,00001079,00000000,00000025,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00011677,00001261,00000113,00000279,00000007,00007912,00011589,00000000,00000000,00000000,00000016,00000122,00000315,00000001,00000963,00000158,00000230,00000000,00000148,00000000,00000000,00000000,00001411,00000000,00000080,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00019530,00000688,00000080,00000081,00000033,00007129,00006255,00000000,00000000,00000000,00000025,00000236,00000224,00000028,00000897,00000466,00000198,00000000,00000294,00000000,00000000,00000000,00001048,00000000,00000034,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00005432,00000229,00000019,00000044,00000000,00001871,00002420,00000000,00000000,00000000,00000014,00000060,00000131,00000000,00000362,00000076,00000034,00000000,00000017,00000000,00000000,00000000,00000781,00000000,00000010,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00013911,00000618,00000057,00000161,00000023,00008486,00012174,00000000,00000000,00000000,00000022,00000172,00000136,00000007,00001560,00000394,00000261,00000000,00000335,00000000,00000000,00000000,00001264,00000000,00000017,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00005411,00000453,00000067,00000168,00000001,00005733,00005200,00000000,00000000,00000000,00000001,00000027,00000256,00000002,00000520,00000057,00000133,00000000,00000088,00000000,00000000,00000000,00001201,00000000,00000012,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00007405,00000550,00000107,00000206,00000010,00006288,00007015,00000000,00000000,00000000,00000010,00000035,00000197,00000001,00000876,00000125,00000239,00000000,00000160,00000000,00000000,00000000,00002952,00000000,00000030,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00010700,00000722,00000162,00000322,00000007,00008745,00011780,00000000,00000000,00000000,00000015,00000093,00000201,00000002,00001310,00000252,00000346,00000000,00000168,00000000,00000000,00000000,00002547,00000000,00000013,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00005812,00000380,00000056,00000099,00000002,00002990,00002145,00000000,00000000,00000000,00000005,00000032,00000177,00000000,00000278,00000066,00000043,00000000,00000141,00000000,00000000,00000000,00000971,00000000,00000017,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00004963,00000368,00000036,00000053,00000000,00003127,00001339,00000000,00000000,00000000,00000005,00000019,00000179,00000000,00000208,00000015,00000018,00000000,00000079,00000000,00000000,00000000,00001280,00000000,00000024,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001591,00000062,00000014,00000015,00000000,00001190,00000525,00000000,00000000,00000000,00000000,00000005,00000081,00000000,00000088,00000012,00000012,00000000,00000025,00000000,00000000,00000000,00000386,00000000,00000009,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002135,00000151,00000027,00000031,00000000,00001128,00000699,00000000,00000000,00000000,00000000,00000008,00000087,00000000,00000092,00000013,00000009,00000000,00000030,00000000,00000000,00000000,00000496,00000000,00000015,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00009304,00000619,00000096,00000227,00000023,00005891,00006942,00000000,00000000,00000000,00000021,00000061,00000188,00000015,00000786,00000165,00000199,00000000,00000167,00000000,00000000,00000000,00001256,00000000,00000039,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00006565,00000557,00000052,00000147,00000001,00004321,00006481,00000000,00000000,00000000,00000003,00000055,00000198,00000002,00000360,00000038,00000113,00000000,00000065,00000000,00000000,00000000,00000920,00000000,00000070,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00005652,00000906,00000060,00000205,00000005,00001814,00004846,00000000,00000000,00000000,00000010,00000131,00000163,00000004,00000565,00000214,00000133,00000000,00000055,00000000,00000000,00000000,00000509,00000000,00000009,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00010643,00000570,00000072,00000192,00000006,00005399,00004752,00000000,00000000,00000000,00000006,00000039,00000289,00000008,00000301,00000082,00000092,00000000,00000127,00000000,00000000,00000000,00001128,00000000,00000058,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00013833,00000981,00000051,00000123,00000078,00004704,00006859,00000000,00000000,00000000,00000040,00000220,00000139,00000086,00000791,00000514,00000277,00000000,00000236,00000000,00000000,00000000,00000530,00000000,00000006,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005250,00000518,00000100,00000230,00000006,00004994,00004142,00000000,00000000,00000000,00000006,00000029,00000192,00000000,00000572,00000034,00000046,00000000,00000040,00000000,00000000,00000000,00001396,00000000,00000019,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00005405,00000596,00000147,00000233,00000002,00005041,00005102,00000000,00000000,00000000,00000002,00000021,00000208,00000002,00000615,00000060,00000082,00000000,00000040,00000000,00000000,00000000,00002081,00000000,00000024,00000000,                                                                                                    
R346,COURT SQ                      ,00008291,00000434,00000057,00000144,00000047,00005486,00007056,00000000,00000000,00000000,00000021,00000100,00000109,00000080,00000720,00000247,00000208,00000000,00000137,00000000,00000000,00000000,00001100,00000000,00000086,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008803,00000738,00000128,00000238,00000003,00008017,00007260,00000000,00000000,00000000,00000004,00000041,00000328,00000000,00000372,00000034,00000117,00000000,00000062,00000000,00000000,00000000,00001549,00000000,00000098,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003901,00000111,00000036,00000033,00000015,00002860,00001390,00000000,00000000,00000000,00000002,00000018,00000081,00000015,00000206,00000038,00000020,00000000,00000034,00000000,00000000,00000000,00001057,00000000,00000012,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00007840,00000399,00000113,00000100,00000000,00007311,00002952,00000000,00000000,00000000,00000005,00000039,00000393,00000000,00000360,00000014,00000032,00000000,00000047,00000000,00000000,00000000,00002829,00000000,00000053,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00006254,00000332,00000128,00000119,00000003,00006433,00002649,00000000,00000000,00000000,00000008,00000041,00000290,00000001,00000384,00000018,00000044,00000000,00000035,00000000,00000000,00000000,00002181,00000000,00000058,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00006139,00000325,00000064,00000039,00000004,00003701,00003864,00000000,00000000,00000000,00000002,00000049,00000232,00000000,00000408,00000087,00000063,00000000,00000134,00000000,00000000,00000000,00000570,00000000,00000013,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00007979,00000996,00000077,00000793,00000005,00006348,00009491,00000000,00000000,00000000,00000001,00000053,00000225,00000000,00000579,00000142,00000117,00000000,00000117,00000000,00000000,00000000,00001607,00000000,00000051,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004082,00000205,00000030,00000060,00000000,00001927,00001766,00000000,00000000,00000000,00000000,00000089,00000121,00000003,00000135,00000048,00000065,00000000,00000031,00000000,00000000,00000000,00000714,00000000,00000010,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00005584,00000252,00000011,00000086,00000000,00002547,00002339,00000000,00000000,00000000,00000001,00000103,00000124,00000000,00000221,00000070,00000045,00000000,00000036,00000000,00000000,00000000,00000505,00000000,00000020,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00015154,00000764,00000223,00000235,00000001,00008713,00006798,00000000,00000000,00000000,00000006,00000242,00000359,00000003,00000615,00000150,00000151,00000000,00000102,00000000,00000000,00000000,00001370,00000000,00000029,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00002526,00000174,00000026,00000029,00000001,00000736,00000683,00000000,00000000,00000000,00000001,00000036,00000139,00000000,00000098,00000062,00000017,00000000,00000040,00000000,00000000,00000000,00000235,00000000,00000004,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00004518,00000240,00000031,00000066,00000003,00002075,00001134,00000000,00000000,00000000,00000004,00000039,00000159,00000000,00000161,00000026,00000033,00000000,00000076,00000000,00000000,00000000,00001455,00000000,00000015,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00033367,00001704,00000163,00000518,00000078,00016478,00028631,00000000,00000000,00000000,00000096,00000466,00000290,00000110,00003656,00001265,00000916,00000000,00000684,00000000,00000000,00000000,00003721,00000000,00001478,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003465,00000128,00000030,00000024,00000001,00002706,00003219,00000000,00000000,00000000,00000004,00000032,00000019,00000007,00000451,00000077,00000101,00000000,00000072,00000000,00000000,00000000,00000147,00000000,00000009,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00014432,00001151,00000242,00000409,00000011,00014247,00008483,00000000,00000000,00000000,00000041,00000074,00000509,00000001,00001228,00000118,00000168,00000000,00000093,00000000,00000000,00000000,00003263,00000000,00000059,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00010217,00000753,00000126,00000200,00000001,00009016,00004201,00000000,00000000,00000000,00000024,00000055,00000563,00000000,00000469,00000056,00000092,00000000,00000052,00000000,00000000,00000000,00001813,00000000,00000030,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00006904,00000442,00000090,00000123,00000000,00005178,00002493,00000000,00000000,00000000,00000018,00000060,00000300,00000000,00000306,00000017,00000028,00000000,00000044,00000000,00000000,00000000,00001566,00000000,00000035,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00009974,00000725,00000274,00000359,00000004,00011818,00005061,00000000,00000000,00000000,00000024,00000043,00000533,00000000,00000687,00000031,00000073,00000000,00000023,00000000,00000000,00000000,00004034,00000000,00000059,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00007122,00000388,00000086,00000136,00000000,00005485,00002483,00000000,00000000,00000000,00000012,00000030,00000316,00000000,00000302,00000021,00000062,00000000,00000018,00000000,00000000,00000000,00001867,00000000,00000024,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00008471,00000408,00000065,00000103,00000002,00006764,00002642,00000000,00000000,00000000,00000021,00000040,00000376,00000004,00000356,00000064,00000056,00000000,00000041,00000000,00000000,00000000,00002334,00000000,00000024,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00009614,00000724,00000150,00000225,00000008,00007918,00003423,00000000,00000000,00000000,00000004,00000090,00000512,00000005,00000514,00000034,00000037,00000000,00000038,00000000,00000000,00000000,00001894,00000000,00000025,00000000,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00010821,00000648,00000059,00000337,00000009,00005763,00009368,00000000,00000000,00000000,00000006,00000111,00000378,00000005,00000441,00000094,00000145,00000000,00000085,00000000,00000000,00000000,00002234,00000000,00000036,00000000,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00008674,00000790,00000033,00000300,00000011,00004121,00005235,00000000,00000000,00000000,00000003,00000054,00000290,00000005,00000210,00000113,00000084,00000000,00000062,00000000,00000000,00000000,00002439,00000000,00000062,00000000,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00011279,00000999,00000029,00000479,00000002,00004480,00012106,00000000,00000000,00000000,00000004,00000162,00000319,00000002,00000444,00000128,00000068,00000000,00000033,00000000,00000000,00000000,00002053,00000000,00000071,00000000,                                                                                                    
R371,79TH STREET-17TH AVENUE       ,00010911,00001045,00000034,00000491,00000003,00004343,00012817,00000000,00000000,00000000,00000019,00000172,00000199,00000000,00000463,00000200,00000086,00000000,00000046,00000000,00000000,00000000,00002950,00000000,00000083,00000000,                                                                                                    
