     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/05/2018-05/11/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00015581,00000494,00000090,00000230,00000011,00014126,00017667,00000000,00000000,00000000,00000004,00000146,00000189,00000000,00002232,00000350,00000383,00000000,00000319,00000000,00000000,00000000,00002144,00000000,00000138,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00010694,00000558,00000086,00000220,00000005,00006879,00006995,00000000,00000000,00000000,00000009,00000095,00000320,00000004,00000633,00000218,00000156,00000000,00000181,00000000,00000000,00000000,00001888,00000000,00000114,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00005170,00000515,00000049,00000166,00000000,00001888,00003264,00000000,00000000,00000000,00000005,00000072,00000132,00000000,00000262,00000111,00000039,00000000,00000013,00000000,00000000,00000000,00001094,00000000,00000172,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00033543,00003210,00000271,00000674,00000151,00017488,00024508,00000000,00000000,00000000,00000197,00000521,00000484,00000129,00002765,00001152,00000925,00000000,00000735,00000000,00000000,00000000,00001386,00000000,00000116,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00011366,00001132,00000235,00000453,00000004,00015175,00013728,00000000,00000000,00000000,00000010,00000047,00000521,00000002,00001172,00000132,00000300,00000000,00000137,00000000,00000000,00000000,00002489,00000000,00000184,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00011515,00001493,00000197,00000346,00000002,00011973,00009420,00000000,00000000,00000000,00000002,00000052,00000571,00000001,00001054,00000076,00000177,00000000,00000135,00000000,00000000,00000000,00004566,00000000,00000219,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00011883,00000654,00000107,00000151,00000000,00012886,00004981,00000000,00000000,00000000,00000004,00000087,00000639,00000001,00000600,00000069,00000050,00000000,00000039,00000000,00000000,00000000,00003118,00000000,00000446,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00033778,00001738,00000149,00000416,00000045,00013470,00032740,00000000,00000000,00000000,00000064,00000521,00000285,00000075,00004619,00001454,00001160,00000000,00000558,00000000,00000000,00000000,00003266,00000000,00000125,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00007198,00000599,00000102,00000137,00000000,00005471,00006592,00000000,00000000,00000000,00000003,00000055,00000180,00000001,00000830,00000096,00000132,00000000,00000043,00000000,00000000,00000000,00002485,00000000,00000407,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00006641,00000360,00000060,00000080,00000007,00004340,00005125,00000000,00000000,00000000,00000005,00000054,00000123,00000002,00000503,00000116,00000127,00000000,00000113,00000000,00000000,00000000,00000785,00000000,00000062,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00018267,00000479,00000050,00000164,00000002,00015610,00015560,00000000,00000000,00000000,00000031,00000127,00000197,00000001,00001348,00000261,00000362,00000000,00000374,00000000,00000000,00000000,00001553,00000000,00000158,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00008917,00001418,00000150,00000297,00000003,00006128,00011372,00000000,00000000,00000000,00000008,00000120,00000297,00000001,00001347,00000253,00000361,00000000,00000173,00000000,00000000,00000000,00001670,00000000,00000102,00000000,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00004693,00000213,00000011,00000030,00000008,00002571,00001562,00000000,00000000,00000000,00000005,00000044,00000046,00000005,00000203,00000136,00000051,00000000,00000245,00000000,00000000,00000000,00000003,00000000,00000005,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00030943,00001460,00000110,00000253,00000096,00012674,00019404,00000000,00000000,00000000,00000075,00000497,00000174,00000141,00002774,00001093,00000597,00000000,00000752,00000000,00000000,00000000,00002262,00000000,00000061,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00010675,00000561,00000072,00000165,00000004,00007430,00008415,00000000,00000000,00000000,00000002,00000107,00000202,00000005,00001075,00000279,00000251,00000000,00000281,00000000,00000000,00000000,00002570,00000000,00000100,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00014657,00000650,00000103,00000139,00000004,00008077,00013853,00000000,00000000,00000000,00000020,00000187,00000158,00000004,00002172,00000426,00000390,00000000,00000332,00000000,00000000,00000000,00001424,00000000,00000067,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00011441,00000727,00000177,00000270,00000001,00007180,00002882,00000000,00000000,00000000,00000005,00000052,00000575,00000000,00000290,00000056,00000053,00000000,00000130,00000000,00000000,00000000,00002177,00000000,00000131,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00010867,00000367,00000063,00000093,00000003,00010321,00010031,00000000,00000000,00000000,00000009,00000074,00000229,00000000,00000988,00000134,00000168,00000000,00000158,00000000,00000000,00000000,00001898,00000000,00000175,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011391,00000386,00000077,00000086,00000012,00007113,00009570,00000000,00000000,00000000,00000007,00000092,00000215,00000001,00001201,00000265,00000174,00000000,00000213,00000000,00000000,00000000,00001767,00000000,00000109,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00024806,00002621,00000149,00000415,00000015,00008349,00021697,00000000,00000000,00000000,00000018,00000457,00000420,00000010,00003391,00001119,00000729,00000000,00000393,00000000,00000000,00000000,00007255,00000000,00000064,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00011501,00001422,00000082,00000307,00000001,00004459,00012372,00000000,00000000,00000000,00000013,00000266,00000114,00000012,00001701,00000544,00000419,00000000,00000143,00000000,00000000,00000000,00003465,00000000,00000061,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00036923,00002530,00000222,00000483,00000307,00012714,00024515,00000000,00000000,00000000,00000277,00000489,00000308,00000477,00002894,00001477,00000857,00000000,00000529,00000000,00000000,00000000,00002323,00000000,00000090,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00021752,00001117,00000110,00000313,00000040,00012162,00015278,00000000,00000000,00000000,00000085,00000194,00000252,00000059,00001669,00000407,00000317,00000000,00000175,00000000,00000000,00000000,00008718,00000000,00003199,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00007733,00000442,00000049,00000072,00000005,00004800,00002722,00000000,00000000,00000000,00000011,00000057,00000157,00000000,00000437,00000040,00000028,00000000,00000018,00000000,00000000,00000000,00003848,00000000,00000204,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00158039,00008423,00000679,00001346,00004335,00035734,00048858,00000000,00000000,00000000,00000508,00001626,00002924,00005459,00005528,00005671,00001437,00000000,00002589,00000000,00000000,00000000,00004199,00000000,00000485,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00017575,00000371,00000082,00000126,00000010,00015095,00015723,00000000,00000000,00000000,00000012,00000104,00000193,00000005,00001527,00000216,00000283,00000000,00000455,00000000,00000000,00000000,00001625,00000000,00000115,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00008310,00000336,00000048,00000049,00000005,00010182,00007731,00000000,00000000,00000000,00000004,00000055,00000303,00000000,00000754,00000057,00000158,00000000,00000133,00000000,00000000,00000000,00001501,00000000,00000106,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00012153,00000628,00000201,00000226,00000004,00009867,00012186,00000000,00000000,00000000,00000010,00000080,00000310,00000001,00001507,00000244,00000261,00000000,00000290,00000000,00000000,00000000,00001890,00000000,00000124,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00011186,00001196,00000158,00000461,00000004,00008537,00012189,00000000,00000000,00000000,00000010,00000158,00000373,00000001,00000925,00000190,00000164,00000000,00000129,00000000,00000000,00000000,00001423,00000000,00000192,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00008060,00000575,00000068,00000286,00000000,00007883,00007825,00000000,00000000,00000000,00000002,00000050,00000207,00000001,00000708,00000122,00000085,00000000,00000175,00000000,00000000,00000000,00001716,00000000,00000174,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00037011,00002468,00000210,00000691,00000031,00020954,00027243,00000000,00000000,00000000,00000035,00000450,00000696,00000022,00003441,00000883,00000643,00000000,00001007,00000000,00000000,00000000,00003697,00000000,00000156,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00024645,00000871,00000106,00000303,00000020,00014190,00018898,00000000,00000000,00000000,00000036,00000373,00000223,00000028,00002354,00000915,00000630,00000000,00000786,00000000,00000000,00000000,00001223,00000000,00000222,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00035292,00002376,00000145,00000437,00000071,00015609,00021165,00000000,00000000,00000000,00000148,00000776,00000440,00000071,00003527,00001488,00000611,00000000,00000813,00000000,00000000,00000000,00000539,00000000,00000146,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00016975,00001761,00000340,00001010,00000014,00019286,00015403,00000000,00000000,00000000,00000032,00000174,00000963,00000017,00001310,00000228,00000159,00000000,00000485,00000000,00000000,00000000,00002221,00000000,00000175,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00023566,00001655,00000086,00000290,00000209,00009398,00013741,00000000,00000000,00000000,00000927,00000358,00000284,00000306,00001789,00000939,00000382,00000000,00000555,00000000,00000000,00000000,00001758,00000000,00000055,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00008638,00000687,00000041,00000148,00000007,00004499,00005524,00000000,00000000,00000000,00000016,00000103,00000227,00000000,00000660,00000225,00000118,00000000,00000056,00000000,00000000,00000000,00001396,00000000,00000128,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00007553,00000328,00000074,00000116,00000004,00005328,00003556,00000000,00000000,00000000,00000020,00000030,00000242,00000000,00000470,00000078,00000079,00000000,00000044,00000000,00000000,00000000,00001053,00000000,00000108,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00010309,00000647,00000142,00000229,00000001,00009750,00004589,00000000,00000000,00000000,00000005,00000046,00000457,00000008,00000560,00000087,00000083,00000000,00000069,00000000,00000000,00000000,00002702,00000000,00000228,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00010657,00000550,00000168,00000172,00000000,00012162,00005450,00000000,00000000,00000000,00000014,00000040,00000461,00000001,00000564,00000052,00000067,00000000,00000052,00000000,00000000,00000000,00003522,00000000,00000359,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00026243,00000831,00000095,00000336,00000009,00026153,00011486,00000000,00000000,00000000,00000006,00000139,00000409,00000002,00000508,00000114,00000126,00000000,00000144,00000000,00000000,00000000,00004954,00000000,00000351,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00007826,00000754,00000046,00000581,00000003,00006404,00008226,00000000,00000000,00000000,00000010,00000061,00000147,00000004,00000579,00000128,00000145,00000000,00000367,00000000,00000000,00000000,00000729,00000000,00000064,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00005768,00000872,00000023,00000165,00000002,00002298,00002892,00000000,00000000,00000000,00000002,00000105,00000137,00000000,00000236,00000090,00000064,00000000,00000097,00000000,00000000,00000000,00001048,00000000,00000068,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003902,00000186,00000040,00000021,00000004,00004792,00003506,00000000,00000000,00000000,00000001,00000015,00000133,00000000,00000313,00000033,00000057,00000000,00000078,00000000,00000000,00000000,00000873,00000000,00000043,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00013952,00001452,00000121,00000394,00000011,00010093,00012068,00000000,00000000,00000000,00000013,00000167,00000537,00000010,00001251,00000375,00000281,00000000,00000478,00000000,00000000,00000000,00002223,00000000,00000099,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00007052,00000729,00000131,00000229,00000005,00007060,00003782,00000000,00000000,00000000,00000013,00000024,00000341,00000006,00000355,00000020,00000019,00000000,00000060,00000000,00000000,00000000,00002476,00000000,00000168,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00006488,00000264,00000055,00000066,00000000,00005267,00003594,00000000,00000000,00000000,00000008,00000053,00000117,00000000,00000411,00000081,00000039,00000000,00000097,00000000,00000000,00000000,00001048,00000000,00000063,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00011755,00000632,00000041,00000165,00000005,00005587,00009508,00000000,00000000,00000000,00000004,00000126,00000073,00000011,00001201,00000348,00000303,00000000,00000239,00000000,00000000,00000000,00001417,00000000,00000026,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00008765,00000476,00000067,00000136,00000016,00007686,00009868,00000000,00000000,00000000,00000004,00000103,00000095,00000025,00000970,00000284,00000267,00000000,00000192,00000000,00000000,00000000,00007297,00000000,00000166,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00046962,00004488,00000285,00000708,00000083,00020939,00039532,00000000,00000000,00000000,00000127,00000846,00000546,00000073,00003972,00002015,00000932,00000000,00000532,00000000,00000000,00000000,00002632,00000000,00000231,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00015900,00000669,00000036,00000121,00000123,00006518,00009482,00000000,00000000,00000000,00000073,00000229,00000172,00000178,00001780,00000617,00000316,00000000,00000313,00000000,00000000,00000000,00000949,00000000,00000045,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00021001,00001817,00000076,00000312,00000111,00008232,00013856,00000000,00000000,00000000,00000080,00000435,00000219,00000118,00002265,00000941,00000472,00000000,00000444,00000000,00000000,00000000,00002179,00000000,00000073,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00032053,00001389,00000109,00000241,00000084,00017127,00017458,00000000,00000000,00000000,00000070,00000339,00000240,00000101,00002252,00000834,00000482,00000000,00000926,00000000,00000000,00000000,00001063,00000000,00000095,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00016724,00001354,00000340,00000510,00000028,00015342,00015626,00000000,00000000,00000000,00000031,00000132,00000609,00000018,00001924,00000275,00000398,00000000,00000211,00000000,00000000,00000000,00004021,00000000,00000260,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00018422,00001654,00000383,00000738,00000021,00018684,00017595,00000000,00000000,00000000,00000028,00000165,00000766,00000022,00002210,00000330,00000424,00000000,00000209,00000000,00000000,00000000,00004253,00000000,00000389,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00004194,00000245,00000048,00000056,00000000,00004164,00001827,00000000,00000000,00000000,00000007,00000017,00000107,00000000,00000217,00000025,00000024,00000000,00000016,00000000,00000000,00000000,00001254,00000000,00000083,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006579,00000381,00000076,00000059,00000002,00003961,00002797,00000000,00000000,00000000,00000010,00000070,00000212,00000002,00000288,00000068,00000023,00000000,00000017,00000000,00000000,00000000,00001394,00000000,00000100,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00012050,00001323,00000145,00000289,00000003,00009088,00012685,00000000,00000000,00000000,00000009,00000150,00000329,00000000,00001013,00000188,00000281,00000000,00000136,00000000,00000000,00000000,00001669,00000000,00000155,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00016914,00000713,00000059,00000103,00000017,00006177,00005401,00000000,00000000,00000000,00000031,00000199,00000253,00000016,00000797,00000412,00000165,00000000,00000220,00000000,00000000,00000000,00001125,00000000,00000088,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006153,00000248,00000013,00000040,00000001,00002121,00002706,00000000,00000000,00000000,00000021,00000088,00000130,00000000,00000455,00000090,00000043,00000000,00000015,00000000,00000000,00000000,00000956,00000000,00000095,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00015857,00000768,00000046,00000183,00000022,00009390,00014505,00000000,00000000,00000000,00000035,00000173,00000123,00000007,00001818,00000447,00000358,00000000,00000308,00000000,00000000,00000000,00001541,00000000,00000057,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00005571,00000468,00000072,00000182,00000001,00006050,00005392,00000000,00000000,00000000,00000008,00000023,00000255,00000004,00000606,00000065,00000127,00000000,00000079,00000000,00000000,00000000,00001478,00000000,00000053,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008348,00000668,00000115,00000231,00000023,00007095,00008138,00000000,00000000,00000000,00000020,00000038,00000240,00000004,00001079,00000256,00000273,00000000,00000195,00000000,00000000,00000000,00003814,00000000,00000080,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00014510,00000906,00000191,00000413,00000006,00012256,00016018,00000000,00000000,00000000,00000023,00000146,00000347,00000005,00001828,00000360,00000490,00000000,00000361,00000000,00000000,00000000,00003133,00000000,00000116,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00006726,00000489,00000085,00000122,00000000,00003763,00002595,00000000,00000000,00000000,00000003,00000040,00000223,00000000,00000326,00000067,00000041,00000000,00000166,00000000,00000000,00000000,00001217,00000000,00000069,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00005376,00000358,00000051,00000069,00000000,00003554,00001701,00000000,00000000,00000000,00000012,00000017,00000223,00000001,00000257,00000013,00000018,00000000,00000123,00000000,00000000,00000000,00001597,00000000,00000090,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001767,00000073,00000025,00000017,00000000,00001336,00000592,00000000,00000000,00000000,00000000,00000006,00000078,00000002,00000088,00000007,00000009,00000000,00000028,00000000,00000000,00000000,00000491,00000000,00000050,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002323,00000161,00000024,00000060,00000004,00001399,00000795,00000000,00000000,00000000,00000000,00000010,00000120,00000000,00000110,00000014,00000008,00000000,00000042,00000000,00000000,00000000,00000608,00000000,00000056,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00010373,00000743,00000110,00000281,00000025,00006712,00008044,00000000,00000000,00000000,00000028,00000061,00000271,00000022,00000955,00000174,00000214,00000000,00000142,00000000,00000000,00000000,00001571,00000000,00000116,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007127,00000601,00000066,00000143,00000000,00004781,00007207,00000000,00000000,00000000,00000001,00000066,00000219,00000002,00000384,00000061,00000119,00000000,00000097,00000000,00000000,00000000,00001146,00000000,00000126,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00007381,00001259,00000068,00000270,00000010,00002240,00006309,00000000,00000000,00000000,00000006,00000187,00000202,00000006,00000729,00000300,00000179,00000000,00000094,00000000,00000000,00000000,00000636,00000000,00000026,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00012363,00000666,00000093,00000220,00000003,00006586,00005166,00000000,00000000,00000000,00000004,00000080,00000254,00000009,00000347,00000099,00000095,00000000,00000120,00000000,00000000,00000000,00001464,00000000,00000152,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00015758,00001302,00000065,00000168,00000105,00005456,00008577,00000000,00000000,00000000,00000060,00000238,00000216,00000121,00000964,00000528,00000327,00000000,00000264,00000000,00000000,00000000,00000647,00000000,00000034,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005812,00000590,00000152,00000275,00000008,00005928,00005017,00000000,00000000,00000000,00000009,00000033,00000242,00000000,00000723,00000035,00000058,00000000,00000058,00000000,00000000,00000000,00001661,00000000,00000094,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00005813,00000656,00000135,00000252,00000002,00005820,00005789,00000000,00000000,00000000,00000001,00000032,00000276,00000003,00000727,00000062,00000104,00000000,00000076,00000000,00000000,00000000,00002581,00000000,00000091,00000000,                                                                                                    
R346,COURT SQ                      ,00009595,00000554,00000059,00000143,00000083,00006930,00008445,00000000,00000000,00000000,00000023,00000096,00000112,00000107,00000800,00000308,00000270,00000000,00000177,00000000,00000000,00000000,00001596,00000000,00000162,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008740,00000820,00000107,00000217,00000003,00008116,00007285,00000000,00000000,00000000,00000004,00000037,00000295,00000000,00000385,00000055,00000091,00000000,00000061,00000000,00000000,00000000,00001820,00000000,00000174,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003825,00000143,00000033,00000038,00000019,00003247,00001476,00000000,00000000,00000000,00000000,00000027,00000091,00000019,00000241,00000028,00000022,00000000,00000034,00000000,00000000,00000000,00001258,00000000,00000025,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00008464,00000510,00000119,00000097,00000001,00008013,00003342,00000000,00000000,00000000,00000002,00000044,00000397,00000000,00000396,00000014,00000030,00000000,00000042,00000000,00000000,00000000,00003268,00000000,00000110,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00006241,00000407,00000128,00000110,00000007,00007108,00003194,00000000,00000000,00000000,00000001,00000033,00000311,00000000,00000412,00000036,00000042,00000000,00000054,00000000,00000000,00000000,00002689,00000000,00000146,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00005610,00000301,00000050,00000042,00000000,00003980,00003958,00000000,00000000,00000000,00000007,00000051,00000223,00000001,00000491,00000076,00000078,00000000,00000136,00000000,00000000,00000000,00000669,00000000,00000017,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00007738,00001141,00000077,00000756,00000011,00006498,00009691,00000000,00000000,00000000,00000002,00000059,00000282,00000001,00000613,00000129,00000101,00000000,00000119,00000000,00000000,00000000,00001925,00000000,00000088,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004866,00000242,00000035,00000067,00000000,00002308,00002135,00000000,00000000,00000000,00000000,00000101,00000126,00000000,00000173,00000056,00000072,00000000,00000051,00000000,00000000,00000000,00000872,00000000,00000065,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006492,00000333,00000016,00000088,00000002,00003004,00002941,00000000,00000000,00000000,00000004,00000146,00000142,00000000,00000254,00000074,00000074,00000000,00000030,00000000,00000000,00000000,00000664,00000000,00000150,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00017738,00000882,00000241,00000281,00000002,00010041,00007958,00000000,00000000,00000000,00000008,00000293,00000499,00000003,00000738,00000212,00000212,00000000,00000104,00000000,00000000,00000000,00001689,00000000,00000347,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00003154,00000220,00000035,00000025,00000000,00000788,00000742,00000000,00000000,00000000,00000002,00000053,00000159,00000000,00000127,00000075,00000016,00000000,00000047,00000000,00000000,00000000,00000239,00000000,00000030,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00005119,00000231,00000050,00000040,00000003,00002419,00001430,00000000,00000000,00000000,00000001,00000054,00000171,00000000,00000195,00000024,00000040,00000000,00000096,00000000,00000000,00000000,00001939,00000000,00000102,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00040253,00002109,00000176,00000607,00000109,00020906,00035125,00000000,00000000,00000000,00000166,00000617,00000367,00000185,00004313,00001618,00001123,00000000,00000982,00000000,00000000,00000000,00004885,00000000,00001969,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003553,00000156,00000027,00000034,00000006,00002907,00003640,00000000,00000000,00000000,00000000,00000026,00000022,00000009,00000473,00000094,00000101,00000000,00000075,00000000,00000000,00000000,00000200,00000000,00000019,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00014471,00001209,00000268,00000386,00000009,00015443,00009063,00000000,00000000,00000000,00000046,00000080,00000551,00000001,00001324,00000125,00000205,00000000,00000104,00000000,00000000,00000000,00004142,00000000,00000439,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00010498,00000781,00000117,00000210,00000000,00009719,00004420,00000000,00000000,00000000,00000020,00000041,00000601,00000000,00000524,00000049,00000073,00000000,00000051,00000000,00000000,00000000,00002284,00000000,00000213,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00007259,00000451,00000108,00000124,00000003,00005705,00002830,00000000,00000000,00000000,00000031,00000064,00000286,00000000,00000366,00000024,00000035,00000000,00000030,00000000,00000000,00000000,00001872,00000000,00000160,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00010482,00000792,00000274,00000359,00000003,00012599,00005490,00000000,00000000,00000000,00000011,00000050,00000583,00000000,00000748,00000074,00000079,00000000,00000041,00000000,00000000,00000000,00005128,00000000,00000360,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00007521,00000451,00000111,00000149,00000001,00006062,00002803,00000000,00000000,00000000,00000018,00000027,00000322,00000000,00000321,00000036,00000060,00000000,00000017,00000000,00000000,00000000,00002235,00000000,00000183,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00007583,00000401,00000063,00000104,00000006,00006457,00002649,00000000,00000000,00000000,00000010,00000040,00000350,00000005,00000372,00000054,00000059,00000000,00000022,00000000,00000000,00000000,00002414,00000000,00000191,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00009894,00000792,00000174,00000225,00000007,00008426,00003929,00000000,00000000,00000000,00000014,00000102,00000501,00000005,00000542,00000030,00000055,00000000,00000049,00000000,00000000,00000000,00002302,00000000,00000205,00000000,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00011696,00000806,00000073,00000352,00000012,00006578,00010357,00000000,00000000,00000000,00000010,00000124,00000464,00000007,00000504,00000116,00000147,00000000,00000077,00000000,00000000,00000000,00002752,00000000,00000136,00000000,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00009283,00000841,00000033,00000336,00000020,00004816,00005897,00000000,00000000,00000000,00000003,00000066,00000319,00000007,00000199,00000115,00000092,00000000,00000055,00000000,00000000,00000000,00002895,00000000,00000126,00000000,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00012421,00001060,00000044,00000467,00000001,00004988,00013153,00000000,00000000,00000000,00000005,00000201,00000323,00000001,00000536,00000196,00000094,00000000,00000040,00000000,00000000,00000000,00002343,00000000,00000173,00000000,                                                                                                    
R371,79TH STREET-17TH AVENUE       ,00012161,00001185,00000036,00000493,00000005,00004944,00014504,00000000,00000000,00000000,00000018,00000197,00000251,00000001,00000550,00000204,00000083,00000000,00000052,00000000,00000000,00000000,00003727,00000000,00000212,00000000,                                                                                                    
R372,18TH AVENUE-86TH STREET       ,00012367,00001436,00000080,00000830,00000001,00005452,00013163,00000000,00000000,00000000,00000032,00000174,00000288,00000001,00000588,00000206,00000129,00000000,00000030,00000000,00000000,00000000,00001730,00000000,00000143,00000000,                                                                                                    
