     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/12/2018-05/18/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R268,METROPOLITAN AVE-LORIMER ST   ,00033129,00000791,00000145,00000309,00000026,00021291,00031114,00000000,00000000,00000000,00000027,00000290,00000351,00000012,00004046,00000794,00000808,00000000,00000854,00000000,00000000,00000000,00002569,00000000,00000105,00000000,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00016033,00000482,00000082,00000224,00000010,00013805,00017088,00000000,00000001,00000000,00000002,00000181,00000173,00000002,00002187,00000374,00000386,00000000,00000365,00000000,00000000,00000000,00002101,00000000,00000150,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00009787,00000523,00000060,00000203,00000007,00006538,00006561,00000000,00000000,00000000,00000010,00000085,00000285,00000002,00000563,00000223,00000143,00000000,00000119,00000000,00000000,00000000,00001566,00000000,00000107,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00005238,00000526,00000047,00000178,00000001,00002030,00003320,00000000,00000000,00000000,00000002,00000086,00000120,00000000,00000233,00000109,00000039,00000000,00000016,00000000,00000000,00000000,00001002,00000000,00000163,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00035095,00002992,00000287,00000721,00000131,00016932,00024694,00000000,00000000,00000000,00000210,00000539,00000514,00000122,00002818,00001154,00000976,00000000,00000723,00000000,00000000,00000000,00001177,00000000,00000114,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00012433,00001143,00000186,00000440,00000002,00015753,00013793,00000000,00000000,00000000,00000005,00000060,00000497,00000002,00001163,00000125,00000267,00000000,00000197,00000000,00000000,00000000,00002535,00000000,00000194,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00011505,00001376,00000190,00000330,00000000,00011672,00009309,00000000,00000000,00000000,00000004,00000051,00000514,00000000,00001058,00000099,00000182,00000000,00000134,00000000,00000000,00000000,00004625,00000000,00000197,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00011166,00000565,00000098,00000159,00000001,00012638,00004731,00000000,00000000,00000000,00000000,00000061,00000485,00000006,00000569,00000072,00000047,00000000,00000032,00000000,00000000,00000000,00002840,00000000,00000399,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00027455,00001380,00000084,00000360,00000047,00010239,00026944,00000000,00000000,00000000,00000058,00000491,00000202,00000074,00003953,00001215,00000977,00000000,00000371,00000000,00000000,00000000,00003030,00000000,00000102,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00007677,00000612,00000101,00000135,00000000,00005646,00006699,00000000,00000000,00000000,00000001,00000069,00000162,00000001,00000832,00000104,00000128,00000000,00000061,00000000,00000000,00000000,00002353,00000000,00000368,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00006676,00000357,00000056,00000088,00000006,00003993,00004960,00000000,00000000,00000000,00000004,00000067,00000119,00000001,00000541,00000110,00000107,00000000,00000108,00000000,00000000,00000000,00000719,00000000,00000059,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00017828,00000465,00000048,00000153,00000002,00014590,00014804,00000000,00000000,00000000,00000022,00000114,00000149,00000000,00001241,00000253,00000361,00000000,00000359,00000000,00000000,00000000,00001522,00000000,00000151,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00008524,00001299,00000119,00000264,00000003,00005868,00010660,00000000,00000000,00000000,00000009,00000119,00000278,00000002,00001259,00000252,00000331,00000000,00000170,00000000,00000000,00000000,00001649,00000000,00000091,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00031634,00001354,00000114,00000241,00000075,00012376,00019420,00000000,00000000,00000000,00000076,00000552,00000217,00000132,00002785,00001123,00000625,00000000,00000741,00000000,00000000,00000000,00002318,00000000,00000071,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00010240,00000578,00000071,00000154,00000001,00006941,00007809,00000000,00000000,00000000,00000011,00000120,00000167,00000003,00001014,00000258,00000255,00000000,00000235,00000000,00000000,00000000,00002563,00000000,00000098,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00013940,00000651,00000112,00000159,00000001,00007555,00012963,00000000,00000000,00000000,00000020,00000187,00000163,00000006,00002063,00000403,00000394,00000000,00000308,00000000,00000000,00000000,00001340,00000000,00000048,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00011086,00000696,00000156,00000229,00000001,00006987,00002850,00000000,00000000,00000000,00000005,00000051,00000490,00000000,00000300,00000056,00000047,00000000,00000139,00000000,00000000,00000000,00002192,00000000,00000141,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00011726,00000348,00000034,00000094,00000003,00010379,00009763,00000000,00000000,00000000,00000011,00000076,00000195,00000000,00000976,00000133,00000164,00000000,00000174,00000000,00000000,00000000,00001900,00000000,00000169,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011594,00000376,00000080,00000070,00000007,00007113,00009526,00000000,00000000,00000000,00000009,00000092,00000181,00000000,00001168,00000237,00000162,00000000,00000204,00000000,00000000,00000000,00001728,00000000,00000120,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00024307,00002524,00000134,00000397,00000017,00008207,00021044,00000000,00000000,00000000,00000016,00000468,00000400,00000009,00003302,00001063,00000709,00000000,00000392,00000000,00000000,00000000,00007152,00000000,00000077,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00011103,00001357,00000058,00000264,00000005,00004066,00012007,00000000,00000000,00000000,00000009,00000243,00000110,00000014,00001631,00000535,00000410,00000000,00000144,00000000,00000000,00000000,00003332,00000000,00000060,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00039400,00002565,00000222,00000482,00000297,00012878,00025460,00000000,00000000,00000000,00000262,00000532,00000335,00000486,00003021,00001574,00000876,00000000,00000574,00000000,00000000,00000000,00002117,00000000,00000078,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00021784,00001138,00000102,00000335,00000038,00011877,00014983,00000000,00000000,00000000,00000067,00000199,00000240,00000056,00001673,00000385,00000291,00000000,00000141,00000000,00000000,00000000,00009152,00000000,00003165,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00007774,00000403,00000046,00000078,00000006,00004650,00002707,00000000,00000000,00000000,00000020,00000051,00000163,00000000,00000411,00000040,00000036,00000000,00000035,00000000,00000000,00000000,00003850,00000000,00000196,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00170946,00008846,00000621,00001233,00004310,00035355,00050287,00000000,00000000,00000000,00000541,00001745,00002913,00005671,00006001,00006281,00001471,00000001,00002873,00000000,00000000,00000000,00004184,00000000,00000458,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00018253,00000366,00000083,00000138,00000012,00014459,00015076,00000000,00000000,00000000,00000013,00000105,00000209,00000005,00001421,00000249,00000312,00000000,00000503,00000000,00000000,00000000,00001510,00000000,00000114,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00008155,00000296,00000044,00000058,00000001,00009786,00007425,00000000,00000000,00000000,00000006,00000044,00000324,00000000,00000692,00000065,00000175,00000000,00000137,00000000,00000000,00000000,00001402,00000000,00000109,00000000,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00000000,00000000,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00011483,00000556,00000179,00000214,00000003,00009377,00011195,00000000,00000000,00000000,00000007,00000081,00000285,00000001,00001405,00000229,00000271,00000000,00000273,00000000,00000000,00000000,00001918,00000000,00000108,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00011569,00001134,00000163,00000458,00000003,00008670,00012283,00000000,00000000,00000000,00000012,00000170,00000322,00000002,00000900,00000184,00000157,00000000,00000136,00000000,00000000,00000000,00001400,00000000,00000181,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00008242,00000602,00000086,00000269,00000000,00008375,00007790,00000000,00000000,00000000,00000004,00000064,00000163,00000000,00000657,00000101,00000097,00000000,00000150,00000000,00000000,00000000,00001736,00000000,00000164,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00037518,00002194,00000186,00000650,00000030,00019375,00025551,00000000,00000000,00000000,00000049,00000498,00000516,00000021,00003391,00000872,00000565,00000000,00001092,00000000,00000000,00000000,00003610,00000000,00000176,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00026269,00000807,00000081,00000276,00000022,00013841,00019389,00000000,00000000,00000000,00000038,00000411,00000211,00000033,00002454,00000974,00000602,00000000,00000914,00000000,00000000,00000000,00001129,00000000,00000224,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00035202,00002119,00000134,00000407,00000052,00013228,00019487,00000000,00000000,00000000,00000165,00000713,00000399,00000073,00003291,00001530,00000578,00000000,00000794,00000000,00000000,00000000,00000538,00000000,00000082,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00015904,00001538,00000298,00000876,00000005,00017399,00013905,00000000,00000000,00000000,00000030,00000139,00000830,00000016,00001149,00000209,00000134,00000000,00000494,00000000,00000000,00000000,00002237,00000000,00000159,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00024572,00001567,00000089,00000289,00000170,00009096,00013760,00000000,00000000,00000000,00000892,00000342,00000231,00000307,00001780,00000934,00000432,00000000,00000682,00000000,00000000,00000000,00001750,00000000,00000036,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00008324,00000598,00000036,00000130,00000002,00004430,00005270,00000000,00000000,00000000,00000017,00000077,00000188,00000001,00000648,00000213,00000104,00000000,00000064,00000000,00000000,00000000,00001372,00000000,00000111,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00007031,00000267,00000066,00000109,00000002,00004657,00003231,00000000,00000000,00000000,00000016,00000036,00000214,00000001,00000413,00000077,00000085,00000000,00000021,00000000,00000000,00000000,00001049,00000000,00000097,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00009925,00000633,00000126,00000222,00000000,00009841,00004615,00000000,00000000,00000000,00000009,00000046,00000397,00000007,00000560,00000075,00000072,00000000,00000071,00000000,00000000,00000000,00002643,00000000,00000235,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00010264,00000500,00000172,00000157,00000004,00011994,00005321,00000000,00000000,00000000,00000021,00000029,00000453,00000001,00000576,00000042,00000059,00000000,00000054,00000000,00000002,00000000,00003348,00000004,00000334,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00025342,00000783,00000076,00000338,00000008,00025768,00010856,00000000,00000000,00000000,00000011,00000146,00000447,00000000,00000465,00000098,00000103,00000000,00000143,00000000,00000000,00000000,00004984,00000000,00000328,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00007777,00000715,00000047,00000557,00000004,00005951,00007852,00000000,00000000,00000000,00000014,00000050,00000148,00000006,00000538,00000109,00000122,00000000,00000307,00000000,00000000,00000000,00000742,00000000,00000061,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00005080,00000783,00000030,00000158,00000001,00001813,00002631,00000000,00000000,00000000,00000004,00000104,00000127,00000000,00000242,00000073,00000053,00000000,00000063,00000000,00000000,00000000,00000965,00000000,00000042,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003986,00000180,00000042,00000017,00000002,00004692,00003541,00000000,00000000,00000000,00000002,00000011,00000132,00000000,00000310,00000042,00000061,00000000,00000072,00000000,00000000,00000000,00000785,00000000,00000050,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00011959,00001342,00000119,00000382,00000005,00008109,00010347,00000000,00000000,00000000,00000014,00000156,00000479,00000013,00001114,00000336,00000279,00000000,00000396,00000000,00000000,00000000,00002114,00000000,00000101,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006523,00000698,00000105,00000226,00000005,00006734,00003576,00000000,00000000,00000000,00000008,00000030,00000363,00000003,00000313,00000013,00000022,00000000,00000076,00000000,00000000,00000000,00002411,00000000,00000148,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00006495,00000274,00000045,00000069,00000000,00005253,00003601,00000000,00000000,00000000,00000004,00000050,00000104,00000001,00000422,00000079,00000040,00000000,00000070,00000000,00000000,00000000,00001045,00000000,00000060,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00011741,00000588,00000043,00000131,00000006,00005263,00009244,00000000,00000000,00000000,00000005,00000165,00000098,00000007,00001163,00000371,00000320,00000000,00000242,00000000,00000000,00000000,00001500,00000000,00000026,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00009144,00000548,00000058,00000144,00000007,00007759,00009947,00000000,00000000,00000000,00000003,00000100,00000054,00000021,00000985,00000320,00000304,00000000,00000217,00000000,00000000,00000000,00007195,00000000,00000149,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00045108,00004243,00000251,00000688,00000077,00019288,00035698,00000000,00000000,00000000,00000129,00000810,00000496,00000080,00003772,00001919,00000928,00000000,00000481,00000000,00000000,00000000,00002589,00000000,00000197,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00016957,00000652,00000041,00000135,00000100,00006201,00009508,00000000,00000000,00000000,00000094,00000247,00000143,00000183,00001855,00000664,00000337,00000000,00000288,00000000,00000000,00000000,00000872,00000000,00000041,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00021979,00001818,00000090,00000262,00000127,00008250,00013930,00000000,00000000,00000000,00000070,00000402,00000239,00000110,00002245,00000999,00000503,00000000,00000397,00000000,00000000,00000000,00002291,00000000,00000067,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00031261,00001306,00000099,00000219,00000094,00015855,00016295,00000000,00000000,00000000,00000087,00000345,00000214,00000085,00002131,00000834,00000478,00000000,00000880,00000000,00000000,00000000,00001028,00000000,00000098,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00016060,00001209,00000315,00000499,00000030,00014389,00015067,00000000,00000000,00000000,00000045,00000138,00000548,00000019,00001820,00000264,00000378,00000000,00000301,00000000,00000000,00000000,00003862,00000000,00000249,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00018539,00001502,00000364,00000669,00000024,00018716,00017671,00000000,00000000,00000000,00000028,00000147,00000715,00000024,00002227,00000325,00000447,00000000,00000245,00000000,00000000,00000000,00004369,00000000,00000382,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003884,00000210,00000034,00000049,00000000,00003959,00001727,00000000,00000000,00000000,00000007,00000013,00000095,00000001,00000217,00000020,00000018,00000000,00000021,00000000,00000000,00000000,00001279,00000000,00000075,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006423,00000370,00000084,00000068,00000000,00003770,00002753,00000000,00000000,00000000,00000007,00000057,00000230,00000000,00000314,00000057,00000031,00000000,00000022,00000000,00000000,00000000,00001343,00000000,00000098,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00011641,00001180,00000126,00000251,00000006,00008279,00011856,00000000,00000000,00000000,00000010,00000136,00000314,00000000,00000946,00000181,00000265,00000000,00000148,00000000,00000000,00000000,00001609,00000000,00000150,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00017817,00000724,00000071,00000105,00000035,00007426,00005114,00000000,00000000,00000000,00000021,00000218,00000218,00000027,00000753,00000385,00000160,00000000,00000372,00000000,00000000,00000000,00001145,00000000,00000052,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006097,00000270,00000009,00000051,00000001,00002153,00002837,00000000,00000000,00000000,00000027,00000081,00000097,00000001,00000422,00000078,00000043,00000000,00000015,00000000,00000000,00000000,00000992,00000000,00000097,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00015775,00000742,00000060,00000178,00000023,00009495,00013372,00000000,00000000,00000000,00000025,00000188,00000149,00000011,00001723,00000475,00000345,00000000,00000326,00000000,00000000,00000000,00001584,00000000,00000073,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00006019,00000504,00000062,00000189,00000000,00006555,00006048,00000000,00000000,00000000,00000004,00000031,00000224,00000003,00000632,00000062,00000165,00000000,00000080,00000000,00000000,00000000,00001502,00000000,00000049,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008820,00000626,00000116,00000248,00000020,00007363,00008395,00000000,00000000,00000000,00000017,00000036,00000231,00000002,00001075,00000188,00000257,00000000,00000201,00000000,00000000,00000000,00003765,00000000,00000065,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00012919,00000888,00000199,00000368,00000008,00010662,00013967,00000000,00000000,00000000,00000014,00000102,00000302,00000002,00001658,00000345,00000451,00000000,00000303,00000000,00000000,00000000,00003083,00000000,00000101,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00006435,00000463,00000074,00000117,00000003,00003409,00002276,00000000,00000000,00000000,00000003,00000034,00000187,00000000,00000294,00000059,00000037,00000000,00000146,00000000,00000000,00000000,00001197,00000000,00000073,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00005224,00000385,00000037,00000066,00000001,00003437,00001584,00000000,00000000,00000000,00000007,00000020,00000181,00000001,00000257,00000012,00000022,00000000,00000082,00000000,00000000,00000000,00001547,00000000,00000084,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001783,00000059,00000034,00000017,00000000,00001272,00000597,00000000,00000000,00000000,00000001,00000008,00000067,00000000,00000090,00000006,00000011,00000000,00000028,00000000,00000000,00000000,00000484,00000000,00000051,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002288,00000144,00000028,00000039,00000003,00001317,00000781,00000000,00000000,00000000,00000001,00000005,00000111,00000000,00000118,00000009,00000007,00000000,00000031,00000000,00000000,00000000,00000596,00000000,00000060,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00009952,00000784,00000089,00000296,00000028,00006318,00007937,00000000,00000000,00000000,00000024,00000075,00000258,00000026,00000971,00000199,00000234,00000000,00000159,00000000,00000000,00000000,00001641,00000000,00000124,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007440,00000590,00000056,00000152,00000001,00005164,00007370,00000000,00000000,00000000,00000004,00000070,00000219,00000002,00000416,00000061,00000131,00000000,00000081,00000000,00000000,00000000,00001157,00000000,00000111,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00006808,00001201,00000050,00000282,00000011,00002280,00005833,00000000,00000000,00000000,00000003,00000165,00000220,00000004,00000712,00000282,00000156,00000000,00000090,00000000,00000000,00000000,00000635,00000000,00000025,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00012046,00000658,00000097,00000211,00000006,00006407,00005263,00000000,00000000,00000000,00000002,00000066,00000260,00000010,00000371,00000094,00000095,00000000,00000148,00000000,00000000,00000000,00001534,00000000,00000148,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00016499,00001221,00000065,00000183,00000111,00005341,00008465,00000000,00000000,00000000,00000059,00000272,00000203,00000131,00000995,00000632,00000324,00000000,00000255,00000000,00000000,00000000,00000680,00000000,00000033,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005696,00000561,00000103,00000268,00000008,00005736,00004724,00000000,00000000,00000000,00000011,00000041,00000221,00000001,00000672,00000039,00000045,00000000,00000059,00000000,00000000,00000000,00001668,00000000,00000083,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00005853,00000677,00000138,00000239,00000000,00005809,00005646,00000000,00000000,00000000,00000002,00000029,00000207,00000002,00000749,00000061,00000102,00000000,00000068,00000000,00000000,00000000,00002567,00000000,00000090,00000000,                                                                                                    
R346,COURT SQ                      ,00007869,00000441,00000055,00000148,00000062,00005214,00006585,00000000,00000000,00000000,00000024,00000093,00000120,00000086,00000647,00000247,00000194,00000000,00000111,00000000,00000000,00000000,00001383,00000000,00000104,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008016,00000694,00000099,00000240,00000000,00007630,00006783,00000000,00000000,00000000,00000003,00000029,00000269,00000001,00000321,00000045,00000107,00000000,00000076,00000000,00000000,00000000,00001800,00000000,00000196,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003829,00000149,00000041,00000041,00000015,00003105,00001464,00000000,00000000,00000000,00000001,00000024,00000096,00000017,00000193,00000032,00000029,00000000,00000041,00000000,00000000,00000000,00001175,00000000,00000020,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00008281,00000443,00000112,00000088,00000001,00008002,00003166,00000000,00000000,00000000,00000001,00000031,00000378,00000000,00000373,00000020,00000031,00000000,00000045,00000000,00000000,00000000,00003203,00000000,00000121,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00006253,00000371,00000101,00000105,00000002,00006988,00003045,00000000,00000000,00000000,00000003,00000029,00000327,00000000,00000396,00000027,00000037,00000000,00000045,00000000,00000000,00000000,00002530,00000000,00000120,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00006313,00000324,00000049,00000052,00000001,00004522,00004260,00000000,00000000,00000000,00000006,00000051,00000265,00000002,00000483,00000076,00000080,00000000,00000119,00000000,00000000,00000000,00000739,00000000,00000020,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00007913,00001058,00000087,00000819,00000008,00006694,00009934,00000000,00000000,00000000,00000002,00000060,00000259,00000000,00000661,00000167,00000093,00000000,00000109,00000000,00000000,00000000,00001928,00000000,00000095,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004660,00000226,00000038,00000056,00000000,00002222,00002078,00000000,00000000,00000000,00000000,00000100,00000113,00000000,00000171,00000055,00000073,00000000,00000051,00000000,00000000,00000000,00000814,00000000,00000067,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006303,00000330,00000018,00000099,00000000,00002873,00002803,00000000,00000000,00000000,00000007,00000137,00000128,00000000,00000239,00000074,00000060,00000000,00000035,00000000,00000000,00000000,00000656,00000000,00000135,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00016912,00000827,00000238,00000275,00000003,00009781,00007674,00000000,00000000,00000000,00000011,00000290,00000406,00000003,00000717,00000216,00000198,00000000,00000088,00000000,00000000,00000000,00001680,00000000,00000303,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00003013,00000176,00000022,00000024,00000000,00000760,00000717,00000000,00000000,00000000,00000002,00000050,00000146,00000000,00000120,00000069,00000014,00000000,00000055,00000000,00000000,00000000,00000247,00000000,00000024,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00005001,00000223,00000045,00000055,00000005,00002416,00001390,00000000,00000000,00000000,00000003,00000049,00000162,00000000,00000189,00000023,00000039,00000000,00000074,00000000,00000000,00000000,00001853,00000000,00000098,00000001,                                                                                                    
R359,COURT SQ-23 ST                ,00043089,00002276,00000204,00000660,00000117,00022669,00036786,00000000,00000000,00000000,00000171,00000582,00000371,00000168,00004645,00001638,00001200,00000000,00000962,00000000,00000000,00000000,00004837,00000000,00001954,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003978,00000166,00000030,00000057,00000005,00003290,00003744,00000000,00000000,00000000,00000004,00000032,00000018,00000007,00000492,00000085,00000106,00000000,00000063,00000000,00000000,00000000,00000142,00000000,00000016,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00014759,00001154,00000257,00000389,00000006,00015369,00009138,00000000,00000000,00000000,00000056,00000078,00000539,00000002,00001333,00000109,00000167,00000000,00000116,00000000,00000000,00000000,00004126,00000000,00000447,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00010815,00000705,00000158,00000195,00000001,00009764,00004391,00000000,00000000,00000000,00000016,00000051,00000556,00000000,00000516,00000088,00000075,00000000,00000057,00000000,00000000,00000000,00002184,00000000,00000204,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00007244,00000425,00000098,00000124,00000003,00005727,00002713,00000000,00000000,00000000,00000031,00000079,00000291,00000000,00000359,00000020,00000040,00000000,00000035,00000000,00000000,00000000,00001856,00000000,00000180,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00010434,00000739,00000282,00000374,00000005,00012481,00005392,00000000,00000000,00000000,00000019,00000051,00000544,00000001,00000675,00000254,00000073,00000000,00000037,00000000,00000000,00000000,00004825,00000000,00000322,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00007545,00000451,00000103,00000117,00000001,00005927,00002829,00000000,00000000,00000000,00000017,00000051,00000301,00000000,00000339,00000030,00000062,00000000,00000025,00000000,00000000,00000000,00002145,00000000,00000179,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00008587,00000396,00000080,00000101,00000007,00007093,00002812,00000000,00000000,00000000,00000017,00000045,00000335,00000004,00000403,00000055,00000074,00000000,00000022,00000000,00000000,00000000,00002735,00000000,00000204,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00010023,00000807,00000193,00000222,00000004,00008572,00003881,00000000,00000000,00000000,00000008,00000100,00000416,00000006,00000560,00000029,00000055,00000000,00000039,00000000,00000000,00000000,00002266,00000000,00000207,00000000,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00011097,00000710,00000048,00000327,00000010,00006330,00009926,00000000,00000000,00000000,00000010,00000133,00000324,00000007,00000516,00000111,00000155,00000000,00000080,00000000,00000000,00000000,00002643,00000000,00000122,00000000,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00008779,00000773,00000032,00000309,00000013,00004507,00005580,00000000,00000000,00000000,00000002,00000066,00000263,00000007,00000230,00000123,00000089,00000000,00000054,00000000,00000000,00000000,00002809,00000000,00000098,00000000,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00011654,00000991,00000032,00000435,00000002,00004699,00012301,00000000,00000000,00000000,00000008,00000203,00000281,00000001,00000498,00000163,00000100,00000000,00000035,00000000,00000000,00000000,00002353,00000000,00000157,00000000,                                                                                                    
R371,79TH STREET-17TH AVENUE       ,00011513,00001110,00000038,00000515,00000007,00004649,00013313,00000000,00000000,00000000,00000020,00000207,00000208,00000002,00000532,00000199,00000089,00000000,00000081,00000000,00000000,00000000,00003649,00000000,00000176,00000000,                                                                                                    
