     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/02/2018-06/08/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R266,HALSEY STREET-WYCKOFF AVE     ,00018060,00000639,00000073,00000209,00000010,00014954,00014584,00000000,00000000,00000000,00000014,00000178,00000288,00000000,00001118,00000217,00000342,00000000,00000197,00000000,00000000,00000000,00002238,00000000,00000042,00000000,                                                                                                    
R267,46TH STREET-BROADWAY          ,00018492,00001463,00000188,00000418,00000010,00011318,00016904,00000000,00000000,00000000,00000012,00000237,00000420,00000006,00001804,00000387,00000375,00000000,00000245,00000000,00000000,00000000,00002291,00000000,00000076,00000000,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00034228,00000879,00000127,00000338,00000015,00020730,00031350,00000000,00000000,00000000,00000031,00000363,00000317,00000017,00004138,00000801,00000819,00000000,00000776,00000000,00000000,00000000,00002229,00000000,00000074,00000000,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00016570,00000489,00000079,00000213,00000009,00013845,00017645,00000000,00000000,00000000,00000009,00000155,00000237,00000000,00002227,00000329,00000399,00000000,00000309,00000000,00000000,00000000,00001791,00000000,00000058,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00010064,00000500,00000081,00000237,00000011,00006720,00006492,00000000,00000000,00000000,00000007,00000076,00000334,00000001,00000564,00000194,00000147,00000000,00000132,00000000,00000000,00000000,00001624,00000000,00000066,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00006602,00000581,00000037,00000201,00000001,00002699,00004094,00000000,00000000,00000000,00000003,00000067,00000205,00000001,00000283,00000112,00000051,00000000,00000032,00000000,00000000,00000000,00000841,00000000,00000098,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00031990,00002881,00000316,00000603,00000134,00015570,00022521,00000000,00000000,00000000,00000206,00000489,00000537,00000120,00002624,00000941,00000844,00000000,00000718,00000000,00000000,00000000,00001079,00000000,00000007,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00016266,00001426,00000266,00000558,00000001,00019681,00017450,00000000,00000000,00000000,00000021,00000079,00000713,00000006,00001538,00000162,00000339,00000000,00000251,00000000,00000000,00000000,00002203,00000000,00000029,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00015798,00001892,00000244,00000435,00000004,00015452,00012311,00000000,00000000,00000000,00000008,00000072,00000791,00000002,00001416,00000145,00000230,00000000,00000156,00000000,00000000,00000000,00003750,00000000,00000033,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00011581,00000613,00000106,00000145,00000002,00012058,00004224,00000000,00000000,00000000,00000004,00000057,00000529,00000003,00000526,00000069,00000058,00000000,00000049,00000000,00000000,00000000,00002455,00000000,00000014,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00033992,00001671,00000132,00000417,00000065,00012885,00032204,00000000,00000000,00000000,00000059,00000562,00000278,00000084,00004534,00001363,00001152,00000000,00000514,00000000,00000000,00000000,00002575,00000000,00000059,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00007136,00000624,00000112,00000171,00000002,00004959,00006258,00000000,00000000,00000000,00000002,00000065,00000230,00000000,00000813,00000110,00000148,00000000,00000041,00000000,00000000,00000000,00001892,00000000,00000036,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00006505,00000341,00000046,00000071,00000003,00003955,00004971,00000000,00000000,00000000,00000004,00000066,00000149,00000002,00000500,00000133,00000113,00000000,00000070,00000000,00000000,00000000,00000651,00000000,00000022,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00019665,00000478,00000062,00000173,00000006,00014904,00015845,00000000,00000000,00000000,00000024,00000141,00000204,00000001,00001430,00000291,00000344,00000000,00000417,00000000,00000000,00000000,00001291,00000000,00000051,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00006556,00001014,00000069,00000241,00000000,00004063,00008065,00000000,00000000,00000000,00000012,00000115,00000221,00000004,00001088,00000216,00000266,00000000,00000128,00000000,00000000,00000000,00001398,00000000,00000016,00000000,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00000001,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00033200,00001460,00000119,00000240,00000122,00012818,00020901,00000000,00000000,00000000,00000063,00000537,00000226,00000163,00002966,00001122,00000624,00000000,00000721,00000000,00000000,00000000,00001810,00000000,00000017,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00011242,00000616,00000085,00000156,00000001,00007213,00008238,00000000,00000000,00000000,00000006,00000107,00000210,00000005,00001070,00000256,00000236,00000000,00000329,00000000,00000000,00000000,00002206,00000000,00000028,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00015152,00000733,00000086,00000147,00000005,00007703,00013493,00000000,00000000,00000000,00000025,00000181,00000195,00000004,00002164,00000435,00000429,00000000,00000416,00000000,00000000,00000000,00001420,00000000,00000012,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00011465,00000753,00000164,00000241,00000002,00006697,00002854,00000000,00000000,00000000,00000001,00000063,00000600,00000002,00000265,00000047,00000026,00000000,00000132,00000000,00000000,00000000,00001738,00000000,00000044,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00011399,00000387,00000060,00000093,00000002,00009799,00009342,00000000,00000000,00000000,00000010,00000050,00000275,00000000,00001041,00000140,00000168,00000000,00000209,00000000,00000000,00000000,00001759,00000000,00000065,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011344,00000393,00000046,00000085,00000007,00007084,00009930,00000000,00000000,00000000,00000008,00000112,00000178,00000005,00001277,00000247,00000196,00000000,00000199,00000000,00000000,00000000,00001461,00000000,00000036,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00026505,00002691,00000110,00000432,00000016,00008606,00021575,00000000,00000000,00000000,00000015,00000468,00000362,00000006,00003414,00001184,00000661,00000000,00000360,00000000,00000000,00000000,00005728,00000000,00000024,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00011706,00001350,00000064,00000232,00000000,00004162,00012044,00000000,00000000,00000000,00000011,00000280,00000114,00000008,00001692,00000514,00000376,00000000,00000149,00000000,00000000,00000000,00002971,00000000,00000016,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00038875,00002446,00000246,00000450,00000341,00012697,00025169,00000000,00000000,00000000,00000260,00000527,00000298,00000446,00002833,00001515,00000856,00000000,00000523,00000000,00000000,00000000,00002071,00000000,00000015,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00021734,00001106,00000107,00000326,00000052,00011592,00014160,00000000,00000000,00000000,00000083,00000203,00000225,00000058,00001634,00000371,00000314,00000000,00000170,00000000,00000000,00000000,00006601,00000000,00002386,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00008222,00000410,00000059,00000068,00000004,00004630,00002816,00000000,00000000,00000000,00000011,00000065,00000211,00000001,00000402,00000041,00000028,00000000,00000035,00000000,00000000,00000000,00002817,00000000,00000010,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00171506,00008514,00000691,00001228,00004723,00034223,00051135,00000000,00000000,00000000,00000513,00001696,00003103,00005534,00005760,00006206,00001397,00000000,00002735,00000000,00000000,00000000,00003584,00000000,00000037,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00018204,00000370,00000067,00000153,00000012,00014131,00015209,00000000,00000000,00000000,00000014,00000114,00000172,00000006,00001462,00000250,00000326,00000000,00000426,00000000,00000000,00000000,00001202,00000000,00000038,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00008633,00000351,00000049,00000055,00000004,00009730,00007501,00000000,00000000,00000000,00000006,00000044,00000291,00000000,00000754,00000055,00000134,00000000,00000153,00000000,00000000,00000000,00001268,00000000,00000030,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00012170,00000579,00000224,00000217,00000003,00009761,00011432,00000000,00000000,00000000,00000014,00000079,00000279,00000000,00001508,00000221,00000276,00000000,00000242,00000000,00000000,00000000,00001557,00000000,00000049,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00012045,00001204,00000176,00000451,00000005,00008994,00012604,00000000,00000000,00000000,00000016,00000152,00000450,00000000,00000945,00000195,00000168,00000000,00000124,00000000,00000000,00000000,00001275,00000000,00000070,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00008317,00000609,00000085,00000244,00000001,00008016,00007836,00000000,00000000,00000000,00000000,00000054,00000233,00000004,00000709,00000107,00000095,00000000,00000160,00000000,00000000,00000000,00001292,00000000,00000111,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00031341,00001796,00000162,00000556,00000052,00015425,00022442,00000000,00000000,00000000,00000041,00000402,00000489,00000025,00002925,00000647,00000514,00000000,00000776,00000000,00000000,00000000,00002842,00000000,00000030,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00022778,00000639,00000075,00000242,00000013,00011948,00017420,00000000,00000000,00000000,00000038,00000317,00000200,00000019,00002143,00000780,00000554,00000000,00000597,00000000,00000000,00000000,00001184,00000000,00000020,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00031232,00001948,00000125,00000340,00000083,00011053,00017980,00000000,00000000,00000000,00000140,00000726,00000362,00000062,00003146,00001396,00000506,00000000,00000583,00000000,00000000,00000000,00000515,00000000,00000017,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00016816,00001670,00000343,00000935,00000018,00019015,00015235,00000000,00000000,00000000,00000032,00000155,00000895,00000011,00001299,00000218,00000159,00000000,00000503,00000000,00000000,00000000,00001873,00000000,00000090,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00025821,00001418,00000097,00000248,00000211,00009107,00014386,00000000,00000000,00000000,00000892,00000412,00000304,00000308,00001865,00000939,00000418,00000000,00000649,00000000,00000000,00000000,00001576,00000000,00000002,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00010556,00000759,00000061,00000205,00000002,00005606,00006279,00000000,00000000,00000000,00000030,00000106,00000271,00000000,00000798,00000271,00000117,00000000,00000084,00000000,00000000,00000000,00001293,00000000,00000006,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00007315,00000330,00000088,00000113,00000008,00005043,00003252,00000000,00000000,00000000,00000019,00000032,00000249,00000001,00000422,00000069,00000077,00000000,00000041,00000000,00000000,00000000,00000836,00000000,00000003,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00010495,00000644,00000134,00000239,00000001,00009692,00004496,00000000,00000000,00000000,00000017,00000041,00000476,00000007,00000563,00000063,00000079,00000000,00000028,00000000,00000000,00000000,00002264,00000000,00000012,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00010897,00000556,00000170,00000161,00000000,00012090,00005264,00000000,00000000,00000000,00000015,00000031,00000453,00000000,00000547,00000033,00000058,00000000,00000053,00000000,00000000,00000000,00002873,00000000,00000045,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00026350,00000886,00000092,00000325,00000007,00025783,00011245,00000000,00000000,00000000,00000001,00000133,00000466,00000000,00000497,00000116,00000107,00000000,00000136,00000000,00000000,00000000,00004180,00000000,00000138,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00009026,00000822,00000051,00000613,00000003,00006639,00009324,00000000,00000000,00000000,00000020,00000070,00000201,00000003,00000584,00000156,00000115,00000000,00000381,00000000,00000000,00000000,00000647,00000000,00000013,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00006804,00000890,00000024,00000185,00000004,00002861,00003160,00000000,00000000,00000000,00000003,00000115,00000148,00000000,00000250,00000146,00000083,00000000,00000126,00000000,00000000,00000000,00001090,00000000,00000025,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00004108,00000172,00000053,00000019,00000003,00004744,00003586,00000000,00000000,00000000,00000001,00000004,00000146,00000000,00000300,00000048,00000050,00000000,00000092,00000000,00000000,00000000,00000772,00000000,00000023,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00011877,00001310,00000142,00000339,00000005,00007949,00010764,00000000,00000000,00000000,00000018,00000125,00000428,00000010,00001113,00000279,00000272,00000000,00000334,00000000,00000000,00000000,00001726,00000000,00000007,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00007027,00000693,00000120,00000203,00000005,00006603,00003578,00000000,00000000,00000000,00000006,00000031,00000344,00000004,00000340,00000012,00000024,00000000,00000044,00000000,00000000,00000000,00002208,00000000,00000010,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00006494,00000273,00000051,00000056,00000001,00005160,00003268,00000000,00000000,00000000,00000005,00000048,00000116,00000000,00000410,00000063,00000053,00000000,00000093,00000000,00000000,00000000,00000945,00000000,00000040,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00009981,00000624,00000051,00000130,00000000,00005001,00008441,00000000,00000000,00000000,00000012,00000102,00000095,00000007,00001105,00000253,00000256,00000000,00000208,00000000,00000000,00000000,00001197,00000000,00000011,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00009464,00000477,00000078,00000136,00000017,00007786,00009860,00000000,00000000,00000000,00000006,00000099,00000101,00000024,00000997,00000310,00000277,00000000,00000211,00000000,00000000,00000000,00005017,00000000,00000094,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00045416,00004249,00000323,00000659,00000093,00018556,00035015,00000000,00000000,00000000,00000105,00000784,00000502,00000067,00003827,00001812,00000884,00000000,00000547,00000000,00000000,00000000,00002337,00000000,00000038,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00016652,00000683,00000051,00000119,00000124,00006152,00009720,00000000,00000000,00000000,00000083,00000243,00000177,00000168,00001779,00000571,00000327,00000000,00000254,00000000,00000000,00000000,00000854,00000000,00000004,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00021691,00001770,00000104,00000298,00000105,00008609,00014368,00000000,00000000,00000000,00000073,00000435,00000257,00000107,00002247,00000932,00000481,00000000,00000445,00000000,00000000,00000000,00001776,00000000,00000009,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00031249,00001291,00000108,00000229,00000096,00014977,00016510,00000000,00000000,00000000,00000072,00000340,00000284,00000098,00001961,00000777,00000451,00000000,00000815,00000000,00000000,00000000,00001030,00000000,00000008,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00017540,00001321,00000284,00000543,00000020,00015055,00015538,00000000,00000000,00000000,00000030,00000151,00000645,00000025,00001908,00000313,00000399,00000000,00000280,00000000,00000000,00000000,00003527,00000000,00000025,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00019566,00001682,00000404,00000725,00000026,00018757,00017722,00000000,00000000,00000000,00000027,00000177,00000802,00000023,00002337,00000353,00000424,00000000,00000243,00000000,00000000,00000000,00003870,00000000,00000026,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00004121,00000222,00000040,00000055,00000000,00003835,00001654,00000000,00000000,00000000,00000001,00000017,00000106,00000000,00000234,00000016,00000023,00000000,00000025,00000000,00000000,00000000,00001077,00000000,00000015,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006444,00000373,00000092,00000062,00000000,00003919,00002620,00000000,00000000,00000000,00000010,00000063,00000220,00000001,00000323,00000051,00000034,00000000,00000032,00000000,00000000,00000000,00001177,00000000,00000013,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00013010,00001332,00000131,00000293,00000012,00008659,00012915,00000000,00000000,00000000,00000011,00000141,00000334,00000002,00001013,00000172,00000253,00000000,00000158,00000000,00000000,00000000,00001444,00000000,00000087,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00030699,00001268,00000105,00000159,00000076,00010436,00008186,00000000,00000000,00000000,00000042,00000375,00000375,00000040,00001247,00000801,00000276,00000000,00000686,00000000,00000000,00000000,00001324,00000000,00000032,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006564,00000305,00000013,00000052,00000001,00002198,00002905,00000000,00000000,00000000,00000027,00000071,00000140,00000000,00000452,00000093,00000040,00000000,00000023,00000000,00000000,00000000,00000835,00000000,00000012,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00015745,00000682,00000058,00000202,00000017,00009026,00013878,00000000,00000000,00000000,00000029,00000210,00000156,00000015,00001807,00000446,00000271,00000000,00000354,00000000,00000000,00000000,00001303,00000000,00000010,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00005833,00000489,00000077,00000184,00000001,00006345,00005746,00000000,00000000,00000000,00000004,00000028,00000240,00000004,00000596,00000054,00000155,00000000,00000112,00000000,00000000,00000000,00001241,00000000,00000006,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008395,00000633,00000132,00000245,00000010,00007353,00008334,00000000,00000000,00000000,00000011,00000055,00000238,00000003,00001065,00000303,00000305,00000000,00000163,00000000,00000000,00000000,00002941,00000000,00000016,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00013219,00000882,00000199,00000367,00000017,00010724,00014290,00000000,00000000,00000000,00000014,00000110,00000336,00000001,00001681,00000303,00000370,00000000,00000237,00000000,00000000,00000000,00002688,00000000,00000017,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00006172,00000415,00000070,00000121,00000000,00003140,00002213,00000000,00000000,00000000,00000005,00000033,00000237,00000000,00000295,00000068,00000046,00000000,00000131,00000000,00000000,00000000,00000980,00000000,00000008,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00005182,00000434,00000044,00000077,00000001,00003430,00001577,00000000,00000000,00000000,00000001,00000025,00000229,00000001,00000253,00000019,00000015,00000000,00000095,00000000,00000000,00000000,00001240,00000000,00000023,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001692,00000086,00000015,00000022,00000000,00001368,00000558,00000000,00000000,00000000,00000001,00000008,00000120,00000000,00000094,00000005,00000016,00000000,00000028,00000000,00000000,00000000,00000429,00000000,00000005,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002291,00000166,00000031,00000042,00000000,00001206,00000791,00000000,00000000,00000000,00000003,00000008,00000093,00000000,00000129,00000008,00000005,00000000,00000048,00000000,00000000,00000000,00000475,00000000,00000014,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00010959,00000840,00000114,00000310,00000018,00006796,00008517,00000000,00000000,00000000,00000026,00000085,00000318,00000020,00001016,00000241,00000230,00000000,00000202,00000000,00000000,00000000,00001231,00000000,00000042,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007503,00000628,00000056,00000162,00000001,00004912,00007175,00000000,00000000,00000000,00000007,00000057,00000217,00000004,00000434,00000061,00000149,00000000,00000064,00000000,00000000,00000000,00000975,00000000,00000065,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00007383,00001250,00000080,00000271,00000008,00002282,00006438,00000000,00000000,00000000,00000010,00000189,00000204,00000006,00000776,00000280,00000187,00000000,00000100,00000000,00000000,00000000,00000543,00000000,00000014,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00012102,00000685,00000097,00000216,00000010,00006235,00005254,00000000,00000000,00000000,00000007,00000049,00000332,00000012,00000368,00000116,00000090,00000000,00000109,00000000,00000000,00000000,00001228,00000000,00000058,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00016775,00001261,00000060,00000176,00000117,00005475,00008654,00000000,00000000,00000000,00000059,00000283,00000251,00000119,00000899,00000585,00000322,00000000,00000310,00000000,00000000,00000000,00000613,00000000,00000002,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00005950,00000624,00000118,00000263,00000000,00005516,00004703,00000000,00000000,00000000,00000008,00000033,00000238,00000003,00000716,00000037,00000052,00000000,00000049,00000000,00000000,00000000,00001462,00000000,00000008,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00006127,00000710,00000168,00000253,00000001,00006066,00005817,00000000,00000000,00000000,00000007,00000040,00000292,00000005,00000780,00000069,00000091,00000000,00000051,00000000,00000000,00000000,00002042,00000000,00000011,00000000,                                                                                                    
R346,COURT SQ                      ,00009806,00000562,00000066,00000159,00000102,00006757,00008673,00000000,00000000,00000000,00000024,00000120,00000165,00000101,00000856,00000318,00000276,00000000,00000142,00000000,00000000,00000000,00001064,00000000,00000099,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00009504,00000861,00000123,00000246,00000001,00008415,00007722,00000000,00000000,00000000,00000004,00000042,00000327,00000001,00000399,00000043,00000112,00000000,00000078,00000000,00000000,00000000,00001538,00000000,00000105,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00004023,00000141,00000035,00000036,00000027,00003164,00001510,00000000,00000000,00000000,00000002,00000027,00000117,00000021,00000254,00000031,00000026,00000000,00000046,00000000,00000000,00000000,00001117,00000000,00000007,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00008496,00000439,00000140,00000096,00000000,00007862,00003110,00000000,00000000,00000000,00000000,00000035,00000442,00000000,00000412,00000010,00000029,00000000,00000053,00000000,00000000,00000000,00002754,00000000,00000050,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00006707,00000418,00000162,00000150,00000005,00007261,00002990,00000000,00000000,00000000,00000003,00000033,00000356,00000000,00000424,00000024,00000037,00000000,00000046,00000000,00000000,00000000,00002189,00000000,00000051,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00006578,00000398,00000062,00000046,00000001,00004179,00004199,00000000,00000000,00000000,00000009,00000055,00000291,00000001,00000497,00000101,00000078,00000000,00000137,00000000,00000000,00000000,00000521,00000000,00000012,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00008805,00001129,00000073,00000815,00000006,00007150,00010372,00000000,00000000,00000000,00000002,00000061,00000275,00000000,00000665,00000156,00000120,00000000,00000133,00000000,00000000,00000000,00001738,00000000,00000048,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004710,00000225,00000033,00000067,00000000,00002148,00002015,00000000,00000000,00000000,00000000,00000107,00000148,00000000,00000180,00000069,00000077,00000000,00000042,00000000,00000000,00000000,00000654,00000000,00000003,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006538,00000286,00000022,00000088,00000000,00002832,00002696,00000000,00000000,00000000,00000001,00000128,00000153,00000001,00000252,00000076,00000070,00000000,00000044,00000000,00000000,00000000,00000531,00000000,00000009,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00017377,00000828,00000260,00000285,00000001,00009862,00007666,00000000,00000000,00000000,00000009,00000307,00000489,00000003,00000706,00000208,00000190,00000000,00000096,00000000,00000000,00000000,00001385,00000000,00000015,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00003146,00000211,00000018,00000034,00000002,00000772,00000726,00000000,00000000,00000000,00000002,00000058,00000143,00000000,00000121,00000063,00000015,00000000,00000052,00000000,00000000,00000000,00000229,00000000,00000003,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00004986,00000277,00000035,00000066,00000003,00002303,00001308,00000000,00000000,00000000,00000002,00000055,00000156,00000000,00000196,00000027,00000041,00000000,00000096,00000000,00000000,00000000,00001437,00000000,00000009,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00040302,00001999,00000196,00000615,00000129,00019662,00034348,00000000,00000001,00000000,00000162,00000578,00000344,00000151,00004613,00001543,00001124,00000000,00000900,00000000,00000000,00000000,00003374,00000000,00001447,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003721,00000133,00000031,00000026,00000008,00002688,00003517,00000000,00000000,00000000,00000006,00000034,00000037,00000009,00000442,00000108,00000097,00000000,00000068,00000000,00000000,00000000,00000150,00000000,00000011,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00015877,00001277,00000255,00000445,00000006,00015711,00009137,00000000,00000000,00000000,00000054,00000089,00000620,00000000,00001353,00000102,00000190,00000000,00000074,00000000,00000000,00000000,00003587,00000000,00000019,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00011166,00000838,00000160,00000216,00000000,00009999,00004719,00000000,00000000,00000000,00000030,00000042,00000624,00000000,00000575,00000073,00000089,00000000,00000059,00000000,00000000,00000000,00001915,00000000,00000013,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00007541,00000534,00000114,00000126,00000002,00005591,00002775,00000000,00000000,00000000,00000028,00000078,00000337,00000000,00000368,00000024,00000035,00000000,00000056,00000000,00000000,00000000,00001648,00000000,00000025,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00011072,00000878,00000275,00000366,00000004,00012882,00005498,00000000,00000000,00000000,00000018,00000055,00000569,00000000,00000780,00000063,00000077,00000000,00000050,00000000,00000000,00000000,00004147,00000000,00000016,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00007963,00000451,00000135,00000117,00000001,00006110,00002757,00000000,00000000,00000000,00000021,00000033,00000313,00000000,00000356,00000029,00000053,00000000,00000017,00000000,00000000,00000000,00001974,00000000,00000008,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00009243,00000453,00000086,00000120,00000009,00007406,00002867,00000000,00000000,00000000,00000014,00000060,00000347,00000005,00000415,00000047,00000057,00000000,00000037,00000000,00000000,00000000,00002375,00000000,00000008,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00010328,00000819,00000173,00000257,00000009,00008786,00003756,00000000,00000000,00000000,00000011,00000112,00000569,00000003,00000573,00000043,00000050,00000000,00000052,00000000,00000000,00000000,00001958,00000000,00000017,00000000,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00012062,00000795,00000066,00000347,00000012,00006260,00010491,00000000,00000000,00000000,00000008,00000134,00000435,00000007,00000534,00000108,00000150,00000000,00000090,00000000,00000000,00000000,00002265,00000000,00000035,00000000,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00009566,00000857,00000058,00000298,00000014,00004637,00005717,00000000,00000000,00000000,00000002,00000064,00000286,00000013,00000222,00000097,00000095,00000000,00000063,00000000,00000000,00000000,00002283,00000000,00000043,00000000,                                                                                                    
